@relation HistogramEquilization

@attribute ImageWidth numeric
@attribute ImageHeight numeric
@attribute runtime numeric

@data
2340,1351,282284314
5348,1938,1035830955
1828,413,54407542
5156,1547,756326974
1444,1078,131665776
2852,3345,956622689
6372,921,574121585
356,2016,48031272
2980,3541,1093442593
6244,2407,1598320855
3748,2524,971100907
1636,1703,232696139
6180,2172,1403982247
740,3267,202196885
1508,3150,437599970
100,3424,18845359
5412,608,270957855
2340,1195,241248192
1188,569,47864510
1892,1547,271058305
1316,335,30700317
5220,1195,571465495
5924,1117,592830012
6052,1078,631211361
1252,3854,472079632
5220,2094,1159247074
3876,960,323684664
5604,2251,1272795181
5028,1078,513899868
740,296,12160952
1188,2602,274668788
5732,1078,523781609
6308,2329,1523410200
5732,2251,1314883726
3492,1508,495576291
3556,2759,985858861
2660,3815,1016976765
4836,3736,1995246322
5668,1351,712375949
2724,3619,1033220711
5860,960,502124178
6372,2993,2175665722
4964,3736,1997544496
1636,1234,161901689
1252,296,25164357
2980,139,28856594
6372,1899,1241202773
2660,491,96991421
6372,3893,2770032003
6372,2016,1323324332
5156,1899,1004267327
4772,3815,2088869602
4836,2915,1453225427
5860,2954,1968468347
6308,1703,1124423523
1316,139,10460426
996,882,103715341
4708,3854,2463103861
5412,882,386590047
1636,3893,602112885
2148,1781,336791704
6308,3345,2317196579
3940,2172,837322602
6436,3033,2165023219
3364,804,206792925
6052,530,265696309
1188,2251,237459433
356,1664,38259373
6436,687,390194055
676,3384,191453909
3812,2915,1133343062
4324,178,53443239
1572,3658,547580249
5220,3580,2077727932
612,1664,85556005
5796,2954,1968644886
804,1586,98883581
4004,2211,874603191
4580,2563,1190886889
4068,2211,958652624
3236,2993,963204854
5924,2211,1347234303
4196,1429,555952790
868,452,27093471
3236,647,161259026
804,960,58088515
1124,2485,286605949
3300,1469,434921605
2660,2368,597526724
5668,1312,689359132
548,921,33180938
5860,3033,1963660026
1380,3345,434250048
740,1429,93649630
6308,3541,2919094579
5988,1078,576058098
676,3932,240982220
5732,3736,2305176462
484,960,32423972
5412,2602,1469707554
1508,3345,455292030
4132,2368,1018351414
6436,3775,2825163937
3108,1938,550095318
1508,3267,433544704
3044,1390,362632200
164,1664,15694302
1572,1508,206392514
6244,1429,851461681
5412,2251,1265549996
2916,2172,600558573
3748,1038,333364495
1764,3697,591491992
1188,2329,233778530
6180,3932,2640316020
6244,139,64301300
3876,3502,1481811377
2532,3424,855291676
3748,2016,723729173
996,2602,246411942
164,1625,15196994
2724,1938,470671148
6244,2133,1392234398
3492,1781,566035903
1700,960,131973208
5412,3815,2331505035
4004,3345,1375128044
2596,608,127100790
5604,2759,1798505637
420,178,4766232
804,2211,165485770
6308,3189,2281695818
1380,3932,516339565
2468,960,194451619
2020,2094,391049865
2148,3072,622087742
100,2055,12748196
2916,452,113135911
1188,2211,224311788
5220,3541,2078035114
2020,100,11244627
5476,960,491395601
4388,1156,461133453
5796,1312,756828432
4388,3033,1459385736
4388,1078,394714259
2852,3932,1200031974
5348,3502,2091972298
5220,1469,726095293
5796,3736,2473969891
1828,726,113816166
1252,3424,384073197
5156,1586,868682517
1956,2602,483988615
5028,1586,752392419
676,1078,64413238
4580,3033,1502518350
612,3345,169415796
164,2290,23609122
164,491,4979784
3300,1429,447430359
5284,2485,1367089809
2404,335,58320913
5988,139,55598762
5604,335,135771770
676,3697,205998181
5604,921,432587940
5668,2485,1496069875
2212,530,89416774
6308,296,142260647
5412,999,495413958
804,2055,166702705
3236,765,217024442
612,2290,105147867
4964,3345,1806051852
5540,491,235965383
4516,3189,1512201408
5220,2993,1698228787
932,921,70399651
1188,1273,118276375
4900,1860,899890285
4772,413,158019768
548,2368,101956736
164,3697,44027791
4580,1195,492846824
740,726,48632304
3812,1117,379627823
3876,1586,539369332
5988,3541,2308510071
2596,1781,440483947
5924,2524,1623663632
5476,2681,1585782867
4580,960,362953849
5348,1429,712759140
3940,3502,1518405363
4324,1234,465725377
804,1390,84343785
5412,3424,2113443196
1572,2602,359188943
484,3815,145630378
3620,1038,316293517
6116,921,460745939
2468,2681,698070081
5156,2837,1516207184
228,2016,27428810
4516,3463,1661526781
1252,608,57560074
1060,2798,252887441
1956,3775,746562704
5028,1977,1002582386
3684,765,228353749
3108,2602,777742790
2596,3150,815962354
1636,1038,137140122
2852,1469,408686163
612,296,9752062
3236,3736,1229834196
5860,3893,2586996233
1508,256,25708661
2468,296,53438152
2020,1195,197276017
2788,2681,705820311
2212,3306,701908624
5156,1781,935109583
4260,1938,795985296
4068,1038,397062592
5348,726,343176157
612,1508,66346949
6372,1117,654217186
1060,1586,131404991
2532,999,206994746
3236,1078,283719992
4324,1781,736794678
4004,1234,435833779
2468,3424,809321409
164,1312,13415020
484,2720,102502426
1892,1351,218184031
1956,2563,499553656
4068,2251,924782086
6052,3267,2155412356
5412,3736,2250038402
3556,1351,444461715
3428,1351,388661638
1700,3932,668723275
2532,256,42905123
1444,3775,552167661
2468,3502,840764190
6308,3658,2538132147
3876,569,177487446
4772,296,100652851
5348,217,82911541
6116,3854,2588741845
996,2563,236031928
5092,2524,1291625114
2340,2290,467469429
4004,2642,1060681371
5348,1117,541934602
2084,1429,253768001
5732,921,455406964
2468,3736,958116053
2404,1312,259235752
4836,647,254330937
5540,3267,2135099916
1380,1273,131380792
2148,3815,816932825
1892,2837,478950042
4452,2681,1206646806
4004,3502,1436618666
4260,882,310171626
1700,217,28038447
3428,2681,923941827
740,2329,135856811
356,882,18119533
5092,2407,1335090299
3172,3619,1203197412
6052,1351,807526662
5412,3345,2001480796
2468,882,175637564
5924,2290,1409244879
4388,2407,1044589678
3172,1508,423574183
612,1977,96331833
3748,374,108721831
4644,3775,1963537628
868,1195,80133232
1252,2446,285340584
3172,3345,1063451930
1572,1938,273429753
5796,3306,2167263097
292,1781,31659226
5860,3072,1981517987
2596,2759,653940786
2852,2954,851794915
5028,2681,1399332533
3556,3267,1234737857
6372,882,538864663
4324,1078,402586608
3556,2329,843570754
868,1938,133586544
1636,1781,247975657
804,2642,183890360
2532,1078,228248781
2020,1351,226647932
1316,3189,448971450
1252,335,28839636
5092,2055,1099004765
6372,3971,2884638281
4260,2172,955065884
2468,3228,810794995
3236,2290,698090486
6052,2329,1548611070
2660,2172,529667747
4580,1273,536756251
996,335,23385847
4964,217,75645496
6244,100,43974350
6052,1195,694270524
420,687,18163143
5348,1664,870045170
5092,2133,1071973045
740,1078,59463098
3876,413,117797702
2340,1742,362610649
5156,2642,1419215265
4964,1429,650117959
4772,2446,1201310928
4004,1078,394253187
5988,217,86461996
5156,3697,2274694694
420,1586,49307961
4260,3971,1928506947
3748,2485,936260125
3620,1351,435251717
1508,2524,364312129
3172,3971,1377493974
740,2485,161915105
3940,178,45455959
1316,1078,118146629
4900,2993,1545519563
3044,452,103728090
740,2016,122429197
4900,3345,1758831201
3108,843,223622738
5924,3189,2051941698
2980,960,248678535
6436,2211,1457695555
4708,1429,581113133
4196,1195,431320790
4388,726,268426561
1508,1899,251957642
3044,3971,1223101721
676,3345,192095838
3428,2329,768093894
3620,921,272214735
4132,3619,1552844002
1892,1038,155432075
1444,921,104124871
1444,452,49163777
4772,2016,1012671819
4708,2642,1321851762
2724,2407,627593596
3492,296,73761114
1124,960,82796271
4452,1038,395396333
1700,1781,279262990
6116,3658,2432825357
4516,3345,1589820583
3492,1195,364305843
4388,3736,1813681937
804,3267,241881063
5412,2798,1768263322
1572,3463,519184058
356,296,7542774
3748,2720,1026276831
1572,2563,392065653
5476,335,132876308
6436,3815,2789711838
1892,3033,531586591
2212,2172,538708383
3044,1899,579146129
1508,3463,496803783
3492,1117,334467349
5860,1390,754934401
5988,3463,2204679127
1700,608,80890751
868,2759,212732805
3364,882,263502216
1636,3854,590592573
6308,1156,649629775
2660,2915,763605867
5476,3345,2025417210
1252,178,12409983
3620,2290,786479378
1316,921,92647948
6372,1781,1124242138
6180,921,494180472
1700,687,94066402
5540,765,407058011
548,413,13214579
2852,3150,908961760
676,2563,134200877
3684,3541,1397332027
2148,100,15308822
2596,2876,730288691
5028,3619,1970050867
740,2720,167194377
1636,2133,302877668
4580,3658,1826110161
5604,3971,2451668190
5092,1938,972508659
868,3658,283114230
1700,1664,236373834
6052,2954,1933587926
2532,2642,618980588
3748,726,212372738
2724,413,81415639
5796,3384,2231699814
4004,3267,1407160855
3748,2876,1087982795
2276,3228,700885680
5732,3580,2228682079
5476,452,195512919
6052,256,118579606
3876,2446,978978547
1124,2133,193622638
228,1195,15761646
868,2211,155033711
3108,1977,562608138
3492,1390,435335050
228,3619,58091258
3300,3111,1029984722
5540,608,289248571
868,374,25692147
2852,1312,328473465
5476,921,453653821
1828,1273,186978308
3940,374,105386691
804,2133,137876652
1124,256,17091997
1828,3658,629143577
164,1469,13255075
6180,3854,2601635289
5540,2915,1693649541
5220,3189,1869540395
2468,1390,336656355
1508,3815,525655383
6372,256,122957959
6052,1742,1047585477
1636,1078,150349567
2404,3736,869760518
2596,2681,641641086
4580,3306,1690867170
4580,1781,806605045
1444,1586,201262056
3812,491,168565209
1316,608,60203410
3684,569,165615345
676,3541,204504488
1188,2954,300897276
932,1078,78243447
2020,2915,583597708
5604,3150,1896390545
1956,804,125967280
3940,3697,1494339762
3044,1117,287959382
868,960,64292459
2468,2759,630855622
3812,1038,350011014
3492,3541,1251399415
4772,3111,1584059732
4388,1351,536878298
3492,3893,1503300989
5668,3580,2244193273
5732,3697,2278745214
2916,2094,571745447
996,3580,321176166
292,921,17149958
228,1664,23546049
5860,1625,942456677
292,3189,65704039
3172,1469,412947379
164,1820,21205307
3492,3932,1458783406
4132,1390,500593699
4708,1156,502816953
676,178,7567093
5604,3267,2018619743
548,3697,169624108
420,3228,115567119
1892,3854,719678986
1700,3072,487704986
2532,2172,519530543
1508,1664,211634856
740,2211,135385288
2596,1625,393658600
3940,921,305664932
4388,2251,1018104935
4452,1508,635623963
4772,1625,741067273
5156,2211,1157844144
5860,3306,2084687993
4772,2524,1212697716
1700,2602,391545444
996,999,73911659
6372,3932,2766134114
1892,1390,222058770
2148,2446,498706603
1316,2720,315627819
4644,569,211767317
4068,452,146721338
4196,530,179074927
5924,1977,1170866154
5988,3893,2707377421
740,1273,70996517
6116,1586,944935452
100,3580,19424352
4964,413,169620996
5924,1820,1094634254
2916,1547,397612013
2788,882,194796342
6308,2720,1889312105
4644,3306,1685351034
996,3345,310356611
5156,491,193542302
3684,1390,446175779
5348,3893,2316625349
676,2798,149937241
5284,413,164146388
5220,3697,2101141660
2660,2681,673618818
484,1078,43454953
868,3580,262234931
3748,335,99157826
804,804,52855660
4324,3697,1747184023
5220,2681,1502173441
1700,2876,454944517
6116,2211,1435038261
5092,569,231920111
3300,3971,1284996542
1380,2211,260499950
5476,2251,1289395848
1316,3658,446603919
4644,765,275854220
5604,3658,2186656560
612,3306,167118066
6052,3502,2368471769
4068,3033,1275975697
3556,1038,337041904
3236,1625,456710887
868,2642,196705466
6436,178,86154269
2724,1586,403620279
996,530,37377286
1508,2016,287955075
740,804,47725923
1828,1469,228523684
4388,2172,936802214
3108,2251,670610143
6308,2563,1710528056
4516,2211,1020390508
5476,139,54495856
3108,2798,817118271
228,1351,23254134
3684,1195,415390277
1956,1860,307861425
2148,3541,733811064
100,3854,27397302
6116,2993,1969503356
3684,1508,537493317
4452,1938,845339289
6244,1781,1113300770
6372,1195,706684694
1956,1273,210899168
3876,2563,992452139
5860,647,328518409
4324,217,62790529
932,1156,93195719
2020,2563,505595355
5476,1664,884095974
2404,1899,412222197
4196,1899,776787186
2788,3228,932039688
5348,2172,1160173991
3044,296,69510627
5284,3267,1838467162
676,2368,136684969
5284,1820,944184511
2916,374,82707494
932,335,19309958
2212,921,165806415
4964,452,230321932
356,3189,83309438
5924,608,312682857
4004,960,327078324
2404,1703,389320572
804,2798,188750248
5220,2055,1110439483
3940,1390,483133174
3940,1273,439055110
3236,3033,987486030
5988,3424,2383605600
5796,2759,1712549190
5988,1390,776472020
2724,2759,716299684
3812,960,305284402
1700,3345,534413583
2916,3932,1164199719
5348,1156,550833106
4644,2993,1454182711
3492,2055,665369428
4580,2759,1368589071
1956,3619,706144009
6116,765,392900352
5540,2251,1330741108
5540,804,374382694
5412,2368,1315274342
4644,3697,1952575617
1956,452,68048143
2980,452,111868124
1252,1156,129589785
6372,3345,2379999268
996,804,68542090
5284,3854,2290323722
548,569,19634093
4004,2055,842061627
996,3893,357823615
356,1899,46290126
5092,3502,1994414619
1380,3893,507300234
1252,3815,449355992
1124,2407,225364384
548,3619,158282722
3940,843,289374482
228,3580,53292233
4900,1781,853516806
2276,3033,670344570
4964,3854,2041933395
5412,1899,996338022
2084,3854,834842810
1636,2368,337619239
6372,1078,704968981
5092,1195,560168808
4516,3580,1680715725
3556,1547,495314984
3108,1820,545586106
3172,2915,923813772
996,139,10623287
3876,1547,558382442
4452,2798,1404479374
4836,2172,1093576714
3428,452,130733395
4068,3150,1351174597
6436,1899,1228604481
1060,2290,241632039
1444,2876,377942804
3300,647,167065252
228,217,2613724
4772,2211,1128895792
612,999,43785960
4324,3267,1499313026
5028,217,105571512
4068,2954,1253291672
2532,2055,479110348
356,3932,102280484
2276,843,146966585
2596,1234,273761106
3556,3619,1326211291
4708,335,112998438
5412,1977,1049136975
5732,647,314255101
4516,2290,1071533525
100,296,1611220
1124,2329,237727845
4644,2524,1248007284
6052,1508,931134275
228,1547,20435393
5412,3228,1876656400
5348,3580,2105570255
2660,2016,477781484
5476,2563,1464584055
1252,3658,444545386
5476,647,367772335
6244,2329,1597509176
6052,1273,718814092
228,3775,60802033
1380,296,36052359
3684,3775,1428369213
228,1038,18554756
292,3775,77143326
2788,3697,1059261678
3492,1038,309219912
3172,1781,502029416
5284,3306,1933295486
2852,2055,546994600
292,374,8943398
5412,647,292957775
5924,1312,715995384
292,608,9345335
6308,2642,1826716059
4580,2133,966591406
1828,3893,743742704
1380,1351,170151043
3108,569,131156442
2468,1977,439938456
1636,1664,228930353
3492,1469,447944565
3044,3463,1062945686
3428,3384,1187044204
4900,3463,1914620195
4260,3384,1576319178
5540,1351,739962676
5476,726,343914763
2532,530,98888617
548,3228,139385304
3044,335,74979294
740,3541,226641597
6052,569,278036769
2084,960,156406025
4836,3150,1586774280
1700,1820,286623222
4004,1664,621164997
3876,1664,616184941
420,2407,75616931
6116,2837,1935475566
1700,1351,177954805
1892,2720,485415109
2788,2602,717852206
1892,3541,690242534
996,687,55159302
1956,2642,582666040
5988,2485,1562224833
228,452,10348445
5668,843,475121267
3108,1586,458832833
1124,843,72406083
5220,100,34606250
548,2681,133621322
612,804,34962621
5028,3815,2311737939
2340,1390,288115229
164,3228,39045651
2276,1234,236103395
1252,1586,185542459
5028,2798,1480587098
1892,1156,235277960
2148,3697,771446305
4900,335,132931703
6052,1664,1020466819
4964,2837,1473437171
5732,3932,2505158909
1124,1390,130543687
4836,1781,888236276
612,3658,182174543
4004,1390,495264540
4900,374,131167636
6372,3033,2236125309
5796,647,306807144
1572,1860,258621859
5412,765,353160268
1252,3111,348608468
1956,1625,258114202
5092,765,334775288
1572,530,66994070
2020,3619,690099503
2788,2993,799983731
292,1625,32346439
3620,1820,668926804
1764,296,35404371
6308,1899,1249654929
3172,1703,500660843
3684,3580,1516593471
1636,2446,374165779
2660,2837,731395153
5092,960,426532399
2724,2133,559097907
1572,1899,258551061
3940,2016,790385751
3876,3384,1395740305
3492,1273,377200832
1700,726,96999358
4708,882,356753085
6116,608,303166560
996,2055,167377874
228,100,2958852
5284,2602,1429027010
6244,1469,898038776
4260,3424,1587412768
3492,2837,1028069585
3428,3306,1149763613
1636,1508,219103183
164,726,7758232
484,2446,126674920
1124,726,58324432
5284,882,424320611
4068,2407,986316496
2532,2016,475205740
2276,3306,733762747
3492,1977,659189096
164,3775,44870453
4772,3463,1728325687
4388,335,117654964
2852,3658,1090781775
4580,139,45154804
1188,1703,163916552
868,2837,218002608
4516,3619,1733459146
6436,882,505214006
4260,335,102233514
6244,1938,1223976851
2020,1547,272713264
1444,3736,492779854
1060,1312,102797629
4964,3580,1986548888
2852,1781,452813042
2660,569,116174126
3492,3228,1201449628
5156,2798,1484694346
4580,2798,1288579492
4260,1625,675099360
420,452,10559567
4772,100,28733455
6244,413,223874409
1252,1860,233774911
1380,2172,267302683
5860,100,50584194
4516,3072,1421385726
6052,2407,1520216501
5284,3228,1867449844
1508,2055,279694533
1636,3072,455462375
3236,726,193262705
228,3541,56556894
5284,2720,1497508431
4260,3815,1743562448
356,804,19064124
3556,256,61749746
100,2876,16868139
5412,3150,1869126776
4068,3580,1505879168
2980,178,35972664
4964,3658,2009321277
5988,256,108730196
1956,765,120367943
5604,1312,669520997
6372,374,181133690
2852,3228,918758387
1252,530,45260939
4132,3189,1391365023
3940,3267,1408900469
676,2720,147328422
612,3854,190647866
2596,2602,647957931
2596,491,96223179
2660,960,207662775
164,2798,30408025
4708,3345,1738693424
612,3619,173413856
5476,2133,1180742903
932,2876,236481126
3492,491,145688520
3620,2368,839716131
2852,491,135389035
2276,2407,499608993
4388,3150,1416864909
4516,1078,416777243
996,3736,340558137
996,569,40159955
1764,1899,302874720
1700,1273,178809758
420,2563,84178297
5668,3854,2463671277
3748,804,257572497
6436,1820,1156281023
2532,3854,954452242
5860,2172,1350270667
3812,2368,945692106
6436,960,550383752
6372,1429,875611434
740,1390,80333456
804,1664,101583987
2788,1273,331970169
2020,3345,610878476
3364,256,71212132
4260,1312,514013762
5156,3502,2034852377
676,530,23981543
1252,2798,301543736
4388,530,177324229
2084,2251,431479187
4004,3424,1547687567
612,1547,76897482
2212,1938,373641332
4644,2251,1043641591
3300,3150,1046587008
356,3736,135376699
1380,139,12414161
2724,3033,851404892
4196,3619,1643422858
5604,1625,894095386
164,3580,39854030
1444,413,44561641
356,2211,59039821
4324,843,310003321
1892,296,41945357
5796,3932,2592479329
3428,2094,694409512
5924,1742,1033325972
4580,1390,582866516
3812,804,256236141
4260,3072,1324179607
6244,2251,1434466133
4900,569,229604741
420,3697,138023718
5348,647,293121402
3172,1390,388329177
4772,491,173486549
420,1234,36585315
2404,921,172086662
1380,1899,237000735
4644,1351,548332897
5732,2681,1675713041
484,2681,104856866
228,1977,29337619
4004,1781,671863977
1124,3971,401865928
3108,2954,908035059
5924,2837,1793635167
2468,1547,382605365
4132,3736,1602555793
5540,3111,1916387091
1508,2563,344305705
1700,530,74575917
2852,2211,579642064
5796,491,232220627
1316,999,113088506
2148,1977,375225594
6116,569,279284876
2276,726,133370549
2340,2642,618040109
4836,296,113269366
4196,2368,1023515337
2852,1429,366187153
4708,3072,1579975015
6244,3619,2490847010
2276,647,154995391
4004,217,71995587
4644,1820,884802304
4900,1234,535248701
6244,3541,2394911604
1060,569,40265063
5604,3736,2370793094
996,3384,301607544
1828,1703,266303418
4388,1429,595760614
3428,1820,558982938
4004,1117,366274563
1636,139,12656810
2788,3345,922494528
2212,2993,650276949
1060,3150,280169117
4580,2602,1214819900
2148,3345,733204730
420,1820,55284732
5284,3033,1716616187
5028,1429,675544138
2724,2211,559457491
4772,335,116032700
2980,491,111269155
1188,335,28011301
3940,3854,1709090113
996,1820,148936387
2852,2563,707975309
2660,3463,963500283
2404,2485,559547604
6436,2563,1702743075
4708,1351,573737249
1700,1078,145556100
3556,3150,1148716989
2980,1820,556665384
612,3267,161389463
2980,3033,875666898
4708,1312,524268603
6436,3854,2734822604
2788,2954,807424377
4900,2368,1167470939
1444,3619,525849345
3236,3854,1362493555
2852,1977,518185741
4964,1742,872239830
1252,2368,262695373
3620,2720,1005199928
420,3502,113722616
4900,2837,1488977436
3748,2642,1049021819
1636,921,120542936
4708,2016,1032138920
3492,2485,839062182
4964,1820,888315439
2084,413,67800745
5924,843,447187282
5476,1781,1006350138
4068,100,24336370
2404,3150,706127775
1508,296,32440576
3684,3072,1132435291
1700,3815,668398734
5092,882,404071576
2788,3854,1105001582
2788,2876,778445294
3236,1508,439191941
4708,296,99280197
2276,3580,787726083
996,1156,95612460
2724,3971,1105722141
2596,2837,763229349
3684,217,49167376
2340,3111,681067201
5284,2446,1421182304
4516,2602,1197739378
4644,2368,1112789986
4068,843,290338482
3172,2133,621835649
484,1117,43940251
932,296,18928647
1316,178,13284388
292,1664,31404457
2916,1586,436659191
3812,1390,481670290
1700,1390,207655704
6436,296,141391298
5284,3775,2222657757
3172,1586,496123088
5732,2290,1422448150
1572,1312,169140326
6372,1038,616127084
3428,1390,476552716
164,2133,28125942
3940,2759,1106166160
2468,2329,526120769
2212,2876,593430313
1700,2915,471814613
5156,2133,1070699165
3108,882,224493073
4644,3228,1628781689
420,335,7583654
5028,1742,843848145
5156,2563,1352190277
804,1938,121569732
2340,2172,447120231
5668,3072,1898914510
2852,3541,1036893966
2660,3502,1097778266
4132,608,193476242
6372,2290,1501603510
228,999,15017804
1828,1938,312430137
1188,1234,112760380
5924,2602,1632996645
3236,2681,891922880
1444,1351,159944950
3172,2172,641746934
1956,1117,185773267
4068,1664,629643574
1572,1351,175944912
2724,765,179877102
2468,2954,734395216
3364,569,149245475
5860,3463,2201593871
5156,2602,1382244056
4260,843,284893939
4132,1195,421394255
6308,2016,1369244243
2276,882,156431792
3748,2094,738579785
6372,2837,2004263356
1380,2915,354253638
3556,608,171778221
2660,2446,621417620
4452,1781,766428300
4580,2485,1192536292
4836,687,278809961
4580,3932,2024503920
5988,3502,2262437312
1380,3658,466426072
4260,3150,1438883404
2916,2055,565942644
3492,2954,1050172775
5796,2602,1653773822
5604,1234,619482424
1572,3619,515683574
5156,1038,458865367
1700,3541,589098055
6308,1547,997647685
1700,3854,615264032
804,2759,186099899
1316,2798,336875085
5860,1938,1198088791
5924,1156,639501883
4836,1977,989986249
1252,217,16040665
2404,1429,307094133
4900,2915,1506210694
2276,3815,913570536
4772,1195,502645612
1572,2133,307250127
4196,100,28863903
3684,3854,1472693095
5348,1390,709520366
100,2524,16407297
4708,960,385839255
5284,256,91112572
6180,2446,1589711012
3940,2368,925884398
4708,1547,707324988
3940,1234,454971973
4324,3463,1596332100
2916,3619,1077582071
3108,3580,1206020041
2340,2251,481799513
3044,2524,745640019
5796,2524,1527459319
1124,1273,109215922
2212,296,50041818
2212,2094,458363565
5028,1860,897262973
5092,3345,1937326888
164,804,7566880
3108,2681,827895241
4260,3697,1695554269
4452,3306,1530932964
1124,608,50747201
4132,687,218966035
5732,2446,1507164121
6308,2915,1979483163
5476,2798,1651825857
5668,3697,2288969942
3748,139,32432940
5220,3463,2114617942
612,2016,96075035
4772,1547,696319606
6116,296,132022647
2404,1586,336818294
3492,139,31765035
1124,2368,237842070
3236,1038,291095094
2916,100,21630636
5860,2798,1819574945
4260,3541,1698456807
2852,1273,352652179
2724,2485,635920627
6116,1273,765777035
1508,1938,247774176
1252,139,11290156
3876,256,70165657
1956,2876,553791719
3428,726,210126376
5988,2446,1560182158
1636,608,82443555
5668,3815,2444226847
356,1742,46693601
3748,3775,1521397851
1124,530,42319740
2084,3580,693207829
292,687,10980703
2660,256,43819012
5284,3463,2091800177
1124,1586,149176591
3556,3854,1385807701
1700,3306,509430997
4836,3306,1739187465
292,726,15008872
3300,3424,1158859646
5860,2876,1768027663
3876,2368,918294605
2660,1312,298834438
6244,2211,1396098536
3492,687,256401274
5092,2211,1138573448
3556,569,162319822
5924,178,76585125
420,2368,81433362
356,2563,65751345
5476,843,431339690
4836,882,354265567
484,1820,67865244
5988,804,447983568
2980,3971,1225353438
3876,1625,598947250
3492,100,22521873
4132,882,346916459
420,960,29633972
1508,2681,380541658
5348,999,456190158
676,2407,139743446
3108,3424,1068303668
2276,1351,280133118
4644,1312,521570901
4708,1781,861399755
5860,1664,967244184
2404,1195,256207491
3812,3228,1324795903
4708,256,86004046
2212,2290,762071217
4900,2211,1217627471
4644,726,277059613
5732,3072,1960170087
1380,3580,485431417
4260,1078,401948572
164,3893,42245114
1188,608,59535859
2340,960,191630527
2340,647,142392751
6052,1781,1074343538
5476,3306,2093592550
1188,3228,353412917
2852,3580,1105473159
2404,491,93093087
6116,3580,2481657475
4132,2759,1125898253
5540,3228,1932620297
2916,2368,656658027
484,3697,165853338
2852,2759,772401706
2660,2055,483675516
5604,3463,2114731502
4452,2407,1096373152
4452,1977,871862624
2468,1781,381100905
6052,139,52317535
996,843,65580150
1956,2133,396023363
932,960,70650999
4964,1586,740873099
3556,217,52527056
164,2016,19129397
4324,2407,1109601036
2532,2407,587748979
5796,2720,1652462597
4900,1938,953344209
1828,530,73211023
6180,2915,2241385751
484,2602,98340317
2596,3072,772199051
100,2016,11641182
5284,2211,1255562550
4772,1742,818310724
548,804,31785357
6436,921,553470552
100,2720,17397335
2148,1703,324784483
2980,569,133964063
548,2720,172860721
3684,1586,540832775
804,139,5866837
6308,960,530565803
2980,1899,539960528
2980,2876,849897685
2852,217,46154821
932,3619,332346733
5412,1312,637883166
2852,3697,1026517523
4772,3267,1693239768
2852,1860,519075318
3236,2251,661869124
2020,3463,688563507
5540,1820,984424651
6308,999,571294695
1508,1195,142551048
740,452,20500460
2532,100,14542422
6116,2446,1558907712
5092,3033,1654021239
5476,1703,915730884
3940,413,124635238
932,608,44173214
740,2446,138556926
4644,1117,474134685
1060,3111,294173703
740,647,35363680
5284,2094,1104955723
3044,2055,584881636
5732,1195,629207898
4132,2446,992539514
2020,765,119628709
2148,3111,647768483
2724,335,70094625
2404,3033,696741361
2916,1078,268085305
5220,2798,1534333629
4260,1038,375641551
4836,2133,1098605494
5284,2133,1258662219
1380,1429,161405458
1828,3971,707514221
4452,2485,1179050494
5540,3971,2445457304
6180,1860,1231677337
804,1156,67516985
2084,1038,171967111
868,1390,91086841
6436,217,92599683
292,3384,79311942
3748,2368,913790368
5860,3736,2478155494
5732,2211,1323990485
3812,1938,728673666
2724,726,174158559
1764,2211,332082104
2980,804,187298670
1316,530,54461976
3812,3932,1588261201
4196,2407,1013417740
1828,3619,661574229
804,921,55557782
2532,647,144706170
5476,882,414648954
1316,1938,219191834
2212,3971,861983311
4580,2837,1352616268
1060,3345,324773759
548,608,22412341
1188,1156,115986628
3748,3893,1530637629
1188,1899,180260372
4772,3697,1896900293
5796,100,37551346
612,687,32062756
2660,2993,787408855
3236,1586,462603686
4772,2251,1112166105
6116,3541,2447083636
1252,3775,448104784
676,647,29188418
4772,1078,426382493
804,3189,221916302
4580,2094,997607379
1124,3541,356495673
1188,1977,213245923
4260,3619,1669762362
3428,1156,342299977
292,178,2835919
4580,1508,693840939
740,1820,120464030
4132,3658,1583521940
6436,2290,1594090803
2340,1899,430570194
4196,3775,1673560419
2916,335,69839974
4708,1234,529424034
4324,1899,807705558
3172,3580,1160279340
3108,1899,563434559
5732,2798,1764742382
4260,687,245709344
4196,1351,510691278
4900,2329,1218595960
5860,1899,1251514679
4708,2876,1506638043
3556,2954,1130316108
3108,3971,1758250681
1380,726,89968239
4772,1234,539721623
4196,491,150930440
5860,452,202021054
5732,1312,719660630
2276,296,47370190
2788,452,99867772
2276,2290,479026152
1508,3072,425932251
4388,413,137014344
2788,100,17979501
3748,1508,519410934
1764,1664,255564480
228,2055,31104533
2596,3893,1024301015
3172,2446,751959734
6116,2368,1506160346
2212,2407,550949422
3300,1860,574930137
1060,2837,254863549
1956,1195,211545924
4324,2563,1144614046
6372,491,261865689
356,3697,95539091
1764,1977,302837891
2980,608,145506214
3044,647,153800113
5156,3893,2251396609
3812,3306,1329151319
4068,2133,873538096
6116,3228,2208483415
5540,2563,1466859950
5028,726,297313392
3940,3463,1435405899
4708,921,350772326
5732,3267,2087414895
4516,1703,710132648
4068,3932,1824940248
2852,1899,536329295
5476,3033,1759528779
6052,217,89502284
3044,2759,827306432
3044,1625,482472429
6244,3033,2126885688
2916,1977,516466803
2468,687,132979943
2148,3228,700666110
5284,3932,2354703709
