@relation FilterArray

@attribute ArraySize numeric
@attribute FilterKey numeric
@attribute runtime numeric

@data
65190,46519,633243
68987,37025,638217
89873,7278,1060720
89241,72785,962203
44620,62342,493661
21203,28481,206579
93038,82278,932174
5696,44620,55768
57595,64241,531347
98101,97468,1128085
18987,56962,215851
28481,28481,280963
93038,76899,937235
58544,14873,528301
93671,60127,849987
25000,75316,224051
60443,64557,551781
61392,73734,634930
3481,62658,48933
12025,99684,140197
79747,63924,816740
85127,17405,1012708
18038,949,166614
50316,66456,470434
62658,62342,750685
2848,5063,28615
26266,51582,240946
40823,5696,366005
23734,633,270361
95886,5696,986851
633,46835,7249
44304,20253,522410
35127,61709,436255
30380,633,303473
71835,37658,750941
16139,29114,145933
22785,4114,213993
46519,68987,482244
21835,66772,203638
85443,94937,896792
49051,40823,486975
20886,29114,206019
81646,38291,847596
76899,96519,750087
28797,48101,279220
39873,27848,396014
29430,8228,347252
73418,45253,705404
0,92089,360
93987,94620,959873
48734,34494,513924
95253,6646,1035240
25949,47785,264652
46203,88291,411792
84810,0,782550
97785,85759,968557
4747,31962,45825
33228,86076,357060
81013,41456,799319
5696,95253,52043
17722,48101,162314
77532,61709,711552
75000,12975,719234
28481,58861,256549
2215,15823,20661
39873,57911,437121
97785,75633,901256
90823,64557,908260
43354,90823,398238
48734,14557,434876
36709,6329,361974
42089,19304,405661
21519,21203,195295
39557,64557,356241
51899,84494,465357
87342,12658,789691
84494,55380,769931
64873,35759,1247075
0,12975,1058
77532,45253,1192289
68354,86392,635585
34810,84177,312783
60127,59810,535407
44620,41456,403737
72152,62025,744892
84177,17089,778352
8861,633,81686
75633,50000,686311
56646,79747,548818
50633,77532,603355
52848,70886,519543
88291,18671,803417
88291,18354,814466
10443,33228,94533
39557,2848,354561
94620,50633,878840
75316,47785,716782
67089,83861,609719
47152,98734,450789
35127,68671,318415
2848,31329,25401
46519,60443,536598
65506,88924,618425
94304,84810,861186
97152,3797,912509
98418,16772,892923
24367,21519,222638
73418,23101,664148
52215,68354,1023351
2215,24367,45479
35127,22468,552221
87025,83544,875040
2848,50316,25623
80696,75949,744311
38291,34494,348221
45886,90823,422510
84494,76266,818689
83861,61076,752385
87975,39241,798310
16772,26266,154399
68987,88291,685786
58861,40506,658888
81013,60759,921530
18354,12975,194382
29114,88291,468564
56962,1266,559087
32595,77215,393612
96519,62658,1074619
99051,50316,1035800
23734,80380,222228
56013,35127,513251
48101,38608,455871
55380,24051,547253
98101,21835,1081945
69620,38291,752820
1899,75633,19891
11392,64557,111282
55063,42405,524761
58544,34177,572372
92089,38291,1194859
29747,66139,364152
87658,36392,1118098
48101,34494,606743
3481,94304,40725
89557,78481,860397
98734,85759,1004423
48418,25316,520025
63608,69620,630577
50633,87658,541127
27848,87025,342076
42405,35759,442645
34494,17405,401967
95570,38291,1144248
82278,55696,751716
73418,92405,776227
98418,24051,975385
35443,87342,356034
55063,43038,602617
88291,59177,1012029
81329,99684,865116
43038,33861,410868
75949,91139,937844
44620,56013,410349
633,13291,6556
64873,66139,576821
34177,52215,306249
41139,87025,372588
84177,80696,987918
12658,65190,152402
19620,20886,190382
64873,29430,690999
57911,56962,600184
80063,35443,880177
316,32278,5083
35759,37975,343995
93038,67089,846788
62975,69304,560475
2215,36709,20071
6013,59177,52801
92722,58228,1064783
11709,27848,115707
40506,24051,366345
65506,15506,706286
68671,78481,693660
7911,633,80992
98418,65190,940260
72468,19620,727627
28797,68354,283298
77532,7278,1584709
949,46519,21770
96835,49051,1488607
18038,86392,163472
4430,19937,41148
65823,59810,702451
15823,16456,144691
99367,42722,1078296
91139,96519,856494
55380,43038,542041
30380,69937,554864
41456,28797,410481
46519,37975,448968
40190,6013,385791
72468,33861,665368
45886,34177,485674
0,65190,779
93038,81962,917144
86709,58861,839849
15823,49684,142490
21203,38291,191501
26266,71519,293544
25000,72152,246016
89241,86392,1865891
31646,31013,284243
22152,34810,199116
58544,76899,647548
82595,49367,754412
55380,38291,493295
5063,1582,45427
3165,30063,28958
60127,74367,545795
6329,41772,57552
15190,26582,136037
57911,46203,558822
66456,24367,642768
43987,68987,404795
12658,6013,115629
35127,98418,339040
10443,57911,93598
25316,36392,228205
25633,1582,294439
37975,2848,340186
59810,74367,536529
24051,93987,227410
33228,89557,306928
51582,53481,463486
37975,77848,343166
84810,48734,781991
75633,4114,710943
21203,23418,414194
49051,28797,449981
12975,8861,117355
77848,38608,704935
54747,9494,519677
46519,68671,438956
97152,6646,902540
26582,89241,238847
86709,53165,837471
80380,91456,744502
62025,84494,551799
62025,4747,555543
97468,16772,1037951
68354,14873,1271969
77848,37025,1338786
20570,20253,321722
76266,82278,688683
35127,51899,317158
14241,49367,128171
26582,79114,392083
3481,53481,34501
12025,60759,152329
11392,33861,110484
83861,53165,825763
79114,99684,801826
71203,9177,721122
35443,6962,347244
19937,81329,193441
4747,15506,46014
51266,68987,506130
90823,62025,985711
56013,48734,644838
16772,6962,175118
73734,47468,757135
16139,12658,160156
13291,18987,128997
12342,19937,121862
45886,50000,559357
31646,12658,306617
8544,37658,83851
8228,37342,79850
92405,63608,908370
81646,49367,982475
70886,58228,707345
32911,74367,327239
26899,89557,263228
98101,3481,1041062
8228,949,85983
79114,28481,858343
1582,42722,17396
5696,67405,55779
33861,29430,334995
93354,61076,2076973
68987,45570,1065698
79114,72152,1193879
41456,9810,420149
43038,87658,631999
50000,94304,484617
8228,28481,80463
17089,93671,170270
44304,1266,432555
38291,0,374157
85443,12658,1049435
33544,52848,404665
13291,49684,163125
8544,47785,103052
93987,90506,995428
76582,66456,830083
60127,19620,740039
61392,21519,592861
68987,35443,857004
54430,21203,597331
52215,38924,762768
86076,14241,1025287
23418,30063,244022
31013,24684,438645
10443,24367,103417
80696,29114,881950
46203,73734,525659
7911,40823,89736
90190,91456,1147099
52215,16772,3252312
18354,85443,256744
39241,13291,381024
64241,57595,777940
64241,52848,691065
51899,39241,749925
29747,4747,388590
68038,89873,845380
88924,949,1150188
31962,45886,313135
44620,4747,436253
49367,15506,480314
1899,97468,19122
89873,70253,905262
62342,51582,748638
30380,80063,353996
26899,68987,352737
21519,63291,267348
91456,74367,1138258
37342,17722,371200
22468,6013,240966
59177,18671,698691
37975,12658,382567
88608,64873,849965
87658,86709,993072
82278,316,821052
6329,45253,61944
48734,32595,620223
15506,96835,183165
95886,74684,1022306
81013,19304,899226
91139,26582,1048286
16772,633,205326
7278,92089,87949
18354,74051,250308
43987,57595,437549
43038,67405,627028
9810,10127,137329
65823,3481,777357
83228,36392,1034968
14557,43038,173402
38924,25316,417563
32911,98734,349069
31013,45253,406798
42089,3481,435844
24367,76582,230401
47785,88924,529152
98418,95570,887159
16456,60127,149946
31329,88608,279580
20253,15823,181235
64241,65823,573032
34810,46519,349115
26899,95886,269586
633,7278,6858
41772,74684,419806
75633,94620,777653
26899,51899,263550
32911,24051,315975
91456,87342,857168
10759,42405,96802
85443,11392,776743
65823,26266,614446
61076,97785,693108
15506,59494,180186
59494,94620,595326
83861,90823,834381
14873,15506,1413403
84177,25316,755010
37025,47468,332277
7595,82911,67729
27848,97468,248996
68987,34177,622139
15823,21835,142073
57278,21203,512505
4430,49051,43276
34494,61709,309960
77215,22152,703611
69620,70570,1206316
11076,94937,176751
12342,94620,191937
14873,32595,234034
82595,75316,815320
48734,17405,450356
55063,50949,493488
71203,65823,679785
93038,61392,857332
53797,18987,490840
35443,87975,321295
68987,17405,695929
53797,94304,1050265
81646,1899,1064617
34810,47468,333757
10759,39873,98285
62025,10443,555013
74367,6646,735654
74051,60759,690620
18671,66456,171635
76266,77532,679760
95886,28165,868194
16456,10759,145684
26582,96203,244052
92405,47785,869967
88608,6962,866239
22468,3481,208227
28165,47468,256050
39241,89557,354556
39873,49684,378395
16772,42089,151723
11709,8861,106298
83861,38291,751337
15190,18354,135432
80696,78797,771713
2532,41139,24077
39557,97785,357936
62342,44620,588177
83544,15506,786286
51582,85443,505857
49367,7278,530805
35443,11709,352996
70570,2215,746731
87658,92722,890513
86709,51266,1173632
54747,21203,705806
26899,23101,267662
52848,97785,563862
77532,68354,710667
38924,6646,414514
50633,64873,556823
44937,2532,485500
42722,56646,482910
2215,85443,48970
99684,8544,1256701
26266,74367,255207
10127,27215,95589
64873,93987,599696
89873,99684,1111559
67405,59177,625037
2848,64873,26242
63608,42089,562500
38608,65190,394616
21203,70253,254862
91772,633,1044522
26266,89557,264337
51582,3481,625885
89241,13608,907956
23418,85759,218324
11392,96835,104005
43671,61392,453968
99051,64241,1223928
51266,66772,678227
66772,25316,659015
85127,11076,1925143
54430,2215,524186
23734,20886,235096
94937,37342,915500
76266,38291,745865
46835,77215,549530
27848,8861,341714
78797,1582,934850
42405,53481,509521
4430,18987,54387
85443,34494,788182
2848,6962,31217
92405,69304,896038
19620,90506,198260
76266,24684,758905
32911,53481,352675
62975,59810,679982
65823,56646,780768
91456,76582,884713
29114,62342,288345
71835,8861,696591
53165,7595,518729
75000,44937,745455
15506,99684,178400
17405,25633,170685
2215,44304,22399
33544,15823,389149
45886,34494,459993
87975,16139,980985
63291,38291,670523
71519,85759,736968
95886,18354,858943
60127,66456,539725
34177,38291,310925
61392,74684,641126
87342,50949,810975
4114,81329,42774
20253,76582,221136
75633,85443,754482
43987,15190,476713
82911,7595,1003959
60127,67722,729856
20886,57278,230352
82278,63608,758991
20570,73734,186677
51899,63291,468799
68671,18354,620847
37025,27532,333660
53165,86076,476709
52215,25000,549197
4430,37342,51476
0,949,490
63608,74684,619823
5063,40506,51792
27848,6329,258422
83544,24367,825705
84177,1582,953156
95253,29114,877080
7595,96835,69111
97152,15823,873410
48418,51899,436393
71519,52848,718418
81646,30696,800884
40190,76899,373074
16456,4114,149548
7911,36392,71475
4114,62342,36709
90190,28165,822424
81646,29114,757923
67722,75000,614277
26899,83544,241127
86076,65506,784936
95570,87658,1561139
93038,73418,930649
12658,10127,123574
51266,79430,458787
13924,76266,125579
60443,62658,542918
57911,58228,923571
90823,29430,1647033
88924,38924,869068
21835,29430,211458
17405,59177,181336
27532,31646,247263
1899,16139,17535
99684,71519,1136644
76266,88924,699486
32278,75000,291148
37025,19620,394055
18987,25949,171862
88291,50316,837075
20253,63924,184716
61709,36076,544050
316,85443,3326
24367,949,221908
71203,80380,638018
66772,32911,626566
90823,79430,815847
38608,72152,354348
13291,69304,135609
60759,39557,543177
98734,1266,903374
37975,12025,347266
82911,16772,769889
70886,35759,696681
32911,73418,299504
6646,35443,60136
2848,93671,28029
26899,97785,240328
12975,53481,116382
87025,0,794568
29114,27848,273007
33544,69620,305780
6329,41139,65080
10759,68038,96377
98734,66772,894007
1582,35127,14922
5380,79430,48615
53797,38291,481414
96835,66139,889668
43987,75000,398421
64241,1582,608057
23418,40823,214034
63924,81646,614352
19304,47152,195684
62658,89873,710870
5380,91456,55430
5696,22785,55742
79430,77532,990894
93987,12342,1303032
93038,85443,985146
633,89873,8483
73101,28165,718614
68354,34810,668808
31013,64873,306216
81646,62342,1630625
15823,97152,181025
99367,93038,1184718
18038,86076,175780
60127,37025,640253
20886,21203,188465
84810,9810,839750
55696,3165,581779
41772,36076,382154
95570,71519,955675
42405,47785,459310
91772,28797,943348
62025,41456,592289
0,37342,626
8544,68987,121732
93671,4430,841893
44620,42722,471012
34810,69937,344327
57595,25000,562365
66772,79747,761709
1899,83861,20294
15190,23418,156464
48734,93671,519295
47152,34810,605960
21519,20886,195691
23734,6013,214584
52215,8861,591433
3797,45570,36783
97152,44620,997744
80696,93354,745442
48418,90190,542264
86392,79747,1040879
9810,70253,100628
42089,77532,530801
90506,72152,898227
69304,0,798850
21519,44304,195621
7278,83861,65030
69304,6329,711178
38291,6329,464161
36392,31646,352166
37658,14873,521364
87342,19620,957457
18987,74684,225506
25949,54747,307550
6013,3165,71401
18671,55380,221217
633,68671,9266
81646,52215,911448
62025,36392,611074
79114,48418,828310
33544,50000,624482
21203,61392,211198
5380,78165,104647
95570,43671,956185
22468,85759,203597
51899,95570,473056
54747,88608,600668
83861,62025,1194679
72468,3481,952756
6646,81013,69901
81646,11076,810986
6646,59494,62379
74051,82595,684059
97785,47468,966468
75949,62025,700007
86076,52215,782333
22468,12025,205058
31646,47468,311120
63924,10443,669885
98101,20886,1137534
76266,8544,960399
71835,5063,722025
37975,36392,340845
3165,38924,28388
68354,9810,618605
95886,64241,975712
74684,90190,766696
5063,62342,49382
37342,35759,335966
98101,66139,888889
75633,35127,784416
11709,74684,107325
51266,39873,455537
91456,9810,823821
4747,15823,44044
90190,37975,896786
62025,95570,586263
73101,78165,659182
29747,31962,264583
74051,78797,790604
94620,949,872054
67089,50949,608086
53797,52215,495485
52215,61709,466152
5063,0,92018
97152,25000,895669
41456,28481,371857
0,7595,291
65506,80063,595091
68354,37975,612254
40190,62025,390826
44620,77215,403615
12342,7911,110929
15506,51582,139140
5063,44620,46591
23734,80696,215209
42722,59177,386630
46519,25949,418715
9810,14557,88569
81329,83861,1013861
49367,59810,451328
33228,316,300186
90190,33544,1466433
79430,32278,774323
86076,41772,838209
60443,73734,631453
6013,9177,61107
73418,62975,656813
633,37658,6154
99367,83544,900202
50316,89241,457553
91456,93987,1052003
91456,17722,826994
50316,9177,520995
32595,95253,351749
53797,316,490700
50316,51266,447831
80380,98734,735123
13924,14557,125756
42089,40190,378380
90190,12342,813857
46835,51266,424614
68354,98418,623110
88924,81962,917415
18038,36709,168120
9177,14241,83612
16139,99051,146316
25949,2848,230013
66139,82911,606707
84494,66139,1582646
54114,12658,851661
18354,63291,289614
36076,87975,326431
24367,11076,220234
84810,6013,861345
46835,75633,476350
47785,31962,621018
44304,35127,504448
77215,31013,997561
68354,85759,640881
88291,30696,922882
36709,68987,361280
6013,60759,59828
91772,87342,986031
14241,9810,133478
24367,1266,222788
56329,29747,841224
80696,89557,1041771
12658,29430,162031
5063,99367,49775
81013,95886,886594
31329,20886,291737
46519,10127,415708
72468,29114,663089
49684,42089,517776
20253,50316,185594
87975,23418,1205208
68671,31962,639862
76899,90506,814750
74684,27532,838353
20570,10127,197641
38608,48101,365314
64873,40823,582195
57911,65823,621740
3165,67405,31523
70886,33544,738590
87658,86076,900898
83228,4430,1037026
85443,20886,816984
12975,70253,123040
41772,40190,413862
7911,85443,72811
69937,35759,714372
27215,38291,267491
84177,0,988669
5063,93038,56477
73418,46519,710978
84177,11076,753462
47785,15823,473177
51266,16772,584319
85127,48734,1057809
38924,54114,398141
81646,5063,754425
89873,22785,973170
14557,64241,130887
39557,57911,356131
83861,86392,800659
17089,59494,174141
82278,93987,1057707
89241,32911,1113281
67722,7911,633435
13291,79747,119150
72152,68038,732905
26582,61392,253725
31962,64557,293016
93354,47152,977511
71203,12025,905815
97152,45570,1077355
63291,89241,621724
7595,88608,166551
5063,41139,52336
53797,73418,530915
85443,35443,841236
38608,16456,612504
96519,5380,1004831
88924,8544,840762
93354,40506,853997
61709,46835,626413
17405,16772,171052
70253,76899,719516
15823,79114,154467
22152,42089,228635
29114,21835,267470
60759,13291,566880
35759,32911,446459
17089,22152,167224
43987,5380,533724
41772,8861,380138
81962,70253,738982
62658,6329,564313
77532,22468,700253
73101,19937,714953
42405,4114,384319
26582,63291,237370
12342,5696,112084
56646,9810,529984
35127,17722,316451
93354,12658,854622
94304,6013,913747
91139,15823,1469408
84494,8861,1405608
68038,67405,613200
9494,83861,86258
98418,11709,908822
74684,72468,686715
58228,74684,535418
16139,47785,144460
22468,30063,213640
30380,10759,274474
26899,62025,239811
51582,25633,459470
1899,37658,17435
97785,59494,882269
27848,80380,247707
70886,18354,778630
97152,59810,971350
34494,60127,344380
6646,18671,71906
57595,97785,513990
