@relation RGBFilter

@attribute ImageWidth numeric
@attribute ImageHeight numeric
@attribute runtime numeric

@data
164,1234,8776976
3300,3267,322918386
4068,452,67879966
4452,647,92095444
1892,3345,193012889
4068,2016,259968892
1572,3541,168523771
3812,2954,366373203
3108,3384,339993527
5540,2485,468247345
1892,2563,145280452
6372,3815,983320006
6180,2563,483145976
5732,1390,370028519
2788,1977,170555852
1188,2876,106849908
1508,2602,116380008
4580,2954,423941218
5156,530,83880572
5604,2759,465583530
3876,726,87192761
2404,1625,119189023
932,3971,113666945
5028,1899,302512401
2468,3736,291138140
996,3932,122655323
3428,3775,386166682
676,2094,39480927
6180,3893,940499715
1764,1390,77948429
6308,2290,438797328
1892,2016,112513286
2596,608,46268716
4836,1899,297560301
5220,3306,554975746
2724,999,78431219
3492,960,100779037
6244,1742,331362140
2468,3854,322539713
1444,2837,125576993
5156,2446,379207928
6180,960,182109666
2212,3580,248919562
1700,1078,53611243
5924,647,113384020
5284,3345,570709249
932,882,25418431
6308,2094,411633152
3364,1664,160375111
2340,3971,286121283
4644,2876,500943794
3812,2211,255095581
740,2485,53602621
4964,139,22046505
4964,2876,436140414
4580,960,129707328
1956,3345,195375769
5092,1508,231672677
3044,1547,137292333
2404,765,56423995
6244,2915,551818704
3364,3072,309115633
5796,1781,306281367
5604,2524,427393523
1892,1820,104540508
4196,2915,355388520
2276,1938,135446535
2404,1547,113932735
4388,3424,465538598
6308,1429,268745530
1124,3189,110765777
3748,3033,343833098
228,1586,9929173
5220,256,41398945
548,1977,30162886
3044,2094,199537126
5156,804,124887176
3044,1469,137857342
3940,491,59343002
3492,3932,414118851
4388,2290,307650784
2980,2446,217185780
4324,3893,523472652
6308,3619,691574458
484,3893,60250248
6180,3854,821159911
1444,1312,56854430
1764,2368,122241098
5732,2446,429438333
740,2954,61058722
804,3854,99302495
6244,608,117910921
2340,2993,227775634
2532,3384,254187208
6180,2211,443352337
4644,1117,152357356
3620,2837,311374508
1188,2837,103081502
2084,256,17445336
2788,2485,208244122
6436,3854,747091127
3684,2172,249985245
5348,3111,515821162
1636,256,11606923
5412,2055,343272770
3044,2446,216941749
4324,1742,224335156
3940,3072,378763265
6244,1312,249547411
2532,256,18414906
5796,1117,196962052
2020,3658,220370612
420,3971,49352540
4004,1781,223968364
2788,1351,114253753
1188,2563,94885995
1636,1899,92960429
1252,569,22011953
5156,765,117571495
4068,1742,211795520
2468,2915,231011066
4388,2915,386604871
356,2251,24625712
2852,843,72857190
1252,2563,95427277
1892,3971,226052031
740,843,19296588
4452,1469,198394157
2212,2602,175316646
1764,2563,139821930
5476,1117,202135809
6308,2368,457696118
4708,2094,297190750
6308,2837,576017949
612,3384,64594384
5028,3658,560260978
2532,296,21160817
5092,1703,255713026
612,3893,70446541
1444,2954,168245227
4388,2485,342691045
5028,3111,529729939
420,3463,45139801
5092,2954,453952253
356,3033,29905696
2020,647,41774817
1380,3580,145778579
3620,2485,282201631
3172,569,55374909
2212,2954,202765235
4836,1117,156986992
1316,999,38299899
5668,1429,249025552
5668,2915,544200511
3300,3775,388296977
5412,1820,294140284
5220,2681,432472254
4644,2759,393593506
3364,3815,386734116
3748,687,75288589
2852,2798,246235680
5092,491,69033284
356,3228,48125530
2468,569,43260454
6308,921,176916197
6372,3893,754563669
164,1429,7169805
3044,452,38580934
2020,3697,230929661
292,2759,22442797
4964,374,59840351
2916,2251,196381221
2916,3619,320192800
4772,1938,282629162
2404,1038,75987243
3748,2094,248781898
2276,1156,78832231
3172,3463,337544210
6436,882,171843804
2660,687,60111059
356,178,1853761
5924,569,103509181
2788,1273,110133457
2212,2759,185180397
3492,1938,199430971
3108,1351,135623645
3236,2172,237153048
4004,2251,325820611
5860,452,76776977
420,3228,37486433
932,1117,30052063
5092,413,66277454
6308,999,208486618
4068,2290,293229362
2468,374,33951885
5988,1664,305047699
6308,3854,737052663
5412,296,50186054
3812,3033,346868137
356,3384,36396083
484,765,11059606
6180,765,140345923
5540,1977,320677202
2276,491,35106241
6308,1234,244030140
2660,1038,85902558
4068,100,11352074
4324,882,111692381
6052,804,149698495
932,1078,28628708
3300,2485,250033624
3172,2602,260640413
5732,2251,396122442
292,2954,25778703
356,3306,43929641
2596,2133,170555640
5156,2681,421369685
996,2915,92386367
5540,804,138646802
5540,217,35226012
4452,1742,233753913
2596,2563,196620740
6436,1820,372630905
2340,1703,115604248
4964,921,148056288
4260,3463,462943249
1508,3541,181404098
6436,2720,552815749
1828,960,51985373
4772,256,36297714
3300,687,70675556
5860,1312,233985221
2724,3345,291156256
740,3658,80965334
2020,3541,216502376
100,3072,11527379
932,3893,107340169
4772,3619,543475521
3492,765,78994158
4772,3971,569401863
676,3072,62295314
3492,3189,411916502
6052,765,134567249
2596,726,57576400
5604,2055,335329021
804,100,2169184
4132,999,126023012
1764,3228,182049390
1124,804,30467838
3108,647,62312689
164,1312,6086031
1572,2602,124820165
5284,2368,384556984
3108,1899,180959930
4836,3228,480250519
5540,1234,289759882
4964,530,81124503
5092,2094,330462730
2980,1703,155574899
996,530,20546864
2788,3306,282739499
1508,2368,103546871
2660,1195,104609497
5028,491,75400763
5348,452,76615595
2660,2055,162331447
2340,2133,149494394
1316,3072,120709485
5988,1508,276737886
612,1781,32139202
5092,256,41864381
5668,1586,284950517
5412,1195,200047582
1380,2368,108129004
1892,3893,223767402
612,3345,61816991
1764,1899,111176207
356,3658,38669474
3556,1234,133815522
4516,3619,527130066
420,843,10257664
5476,2602,437441531
3172,1429,136356740
4772,3775,541636583
1444,3384,142793193
2788,3267,280018847
164,1742,10161758
868,2016,54782591
5412,2915,484230753
4708,2798,411405386
5156,921,149750729
2660,882,73700482
996,217,8843590
3428,804,81972698
676,1860,38177343
4772,3033,446428044
2084,2876,184880465
3044,3033,275599387
5924,139,22809170
6372,1977,401342461
2596,2407,187153119
484,647,8971204
4772,296,42128966
2404,2759,202931707
1252,2759,102008743
484,178,2400925
932,1429,39597378
1764,2954,162549434
3300,1938,197470795
4516,2876,401663465
228,1156,10405729
292,999,9552217
1892,3658,206348236
6052,1899,375597428
3236,3111,347932580
5412,2563,464683734
5732,3815,751220789
3620,1625,181618233
2660,3854,362608143
1572,999,45651418
3620,608,66728170
420,1234,14632880
5348,3580,565920043
3684,2642,288318762
3876,1469,175290990
612,2681,48680195
6308,1625,360027972
740,2446,55991978
4580,2642,361464965
5348,1664,261359156
6308,726,140647659
4452,374,47733404
5988,2524,504916109
2916,3815,354647349
420,1781,20672250
1316,217,10711386
5988,1195,212662444
1188,1508,59820333
4388,2798,370347577
6308,1038,194375719
5668,1390,239894498
5284,647,108240795
4260,2211,284431381
5348,2407,383757547
2596,3619,292937056
4516,921,125470347
3364,3111,347895334
5220,2055,334901841
6116,2876,526918152
5540,178,30097742
5924,3658,717244198
5796,3384,600676581
5412,3345,547188907
1188,3736,132322034
740,139,2766542
3748,2915,318930857
164,3463,15532321
2340,765,55210231
1380,921,40463739
1124,1038,37127426
2852,413,32924274
996,843,25743270
2276,3033,212184855
3748,491,55345516
1316,1078,47160077
3492,1117,136181017
932,1586,49721984
3044,1820,163275981
996,3971,120050926
2404,3815,288652587
6244,3736,702071891
1060,3463,109799867
3108,3932,420964551
2980,2016,181129515
6180,1156,229008106
356,2681,26729541
2724,882,72945739
356,530,5585967
3876,2446,290495010
1956,3033,178200982
4388,1195,161959264
420,3541,44027798
5924,2602,510716729
4132,2993,390303840
4644,1899,293193405
4132,3658,465983630
676,3424,67914250
5796,3033,530279464
1316,2954,131709039
3172,2055,194135168
3940,3111,377391379
6244,2055,390178276
3236,1117,101794235
1124,1586,52350734
4964,1625,243054804
2596,1664,129190028
3620,2016,213985559
548,1860,31182800
5220,921,144924812
5156,1195,185170779
1636,413,19353128
740,1351,30089058
996,2016,63204386
4964,1156,174139589
420,452,5139984
4260,3033,409687292
3236,608,63249346
4324,2446,318529956
804,608,16071838
1892,1273,71811521
1764,2720,157627480
1444,1820,76539383
3300,1117,114372598
1124,3228,109328800
2340,647,45411795
2020,178,9732291
164,3658,17215103
4964,999,162064739
356,452,5600244
3812,3854,438638227
4196,256,34919940
6436,804,153720501
4772,3228,481135443
4068,3111,605296943
6052,921,166379334
3748,3345,384858305
2212,1078,73572376
6372,491,92288010
1636,1547,73396413
5028,2172,338709815
3876,960,111673299
2660,2524,211418621
5284,2133,359187001
2084,1117,70361118
3556,3345,373048629
1956,2759,168253474
1636,3658,185733566
3620,2798,305498671
5668,2290,402911115
164,2368,10939148
4068,569,70171842
484,3697,56186645
420,3189,42176105
3044,1508,155080217
5348,569,96827682
548,960,15518999
4708,491,72127890
5540,3971,677566690
6372,374,77696602
6052,1117,204329628
3364,2446,248793146
5924,882,158856485
4068,960,128786299
5284,2602,411873880
420,1390,16410777
5796,2211,386742869
2340,139,8928975
6372,1781,341556905
548,2329,37962736
164,2524,14627545
1252,1938,72402879
4644,2954,416730308
3684,647,72224780
4900,2681,408339391
1956,2329,137997987
5924,296,49185127
1956,2368,150328485
3940,2094,244801265
6308,3111,581556455
4388,3854,503622852
4324,2055,262070736
5796,1625,306979851
804,2368,58233328
2788,1234,111386547
4900,3619,541336485
6180,1820,335685510
100,3619,10053870
2532,2915,214665748
2020,765,45254654
3172,2954,280499114
1892,3384,199515550
5412,765,124433927
3236,2642,268684277
4068,3541,436946846
932,335,8465060
4580,217,32900769
2788,256,19969687
356,804,10488243
1060,217,6739690
4068,1899,235933388
4196,178,21232214
100,2993,10410470
3044,100,9671064
1316,2524,101807707
2212,3971,274144491
868,2133,58655836
2468,608,44959912
4708,1625,231611575
5092,1273,195543334
2276,1625,120177499
4772,3189,449756128
5220,3697,696502136
6372,2524,484819255
2788,2720,225077831
3940,2524,312210357
228,2211,17725257
2468,1547,124780821
4836,3463,516041404
1828,1117,62557490
2596,2251,190661767
3172,2446,239396035
420,2446,29984156
4068,647,82345902
5604,999,173739880
420,2211,29915951
4708,1234,171148387
4004,1234,158429828
1124,2329,75977702
3748,3971,460224235
1444,1390,60734916
4964,1703,258754949
5476,2329,396101998
4516,2368,364173128
4580,2251,315895580
4196,1977,269683110
676,2993,60087759
1892,2407,141920252
3364,2290,234916476
3492,569,62959070
3300,2798,277102426
5156,960,153324767
100,3033,8638892
804,2290,53323346
1188,1781,62238148
2660,2172,172495026
2788,2172,183066549
100,1117,3200272
5284,1820,285085880
228,921,6079541
5860,491,85761873
6052,3775,792185938
5796,335,57382468
2660,960,77469140
1380,2290,94072583
4964,3267,606641537
4260,2094,263450340
4196,491,65253644
2980,3736,338690087
1892,3306,200534430
5796,2407,454510135
5604,608,102469316
4580,2837,405604902
3300,1586,160707600
4580,2133,297740217
3172,413,40020540
2340,1195,87499716
164,3111,17285803
4516,3580,493959827
1380,1469,64541227
5348,804,128006840
5348,2485,404416579
5028,1625,255395654
4516,2915,406676204
3812,2993,362784118
2852,2094,184497395
1508,374,19301045
612,1038,20748182
2724,3228,265101172
740,2759,59716516
3876,3150,369640942
3812,1351,161794635
3556,960,107910076
5668,452,74428306
2660,2407,191655672
2404,1820,128268010
4836,2837,536412646
5988,2798,512351050
740,1078,22426580
5092,3267,519351120
4452,2915,390202593
1124,3306,125964552
3812,3697,584440811
3812,1117,138610743
5796,921,165842833
1188,256,9235037
932,1508,45242762
164,3541,18938905
3940,726,95460100
6244,765,150442059
2468,2876,229274881
100,608,1980806
4324,804,104500452
3236,999,97734144
484,1742,25282020
676,3815,87161042
996,647,18081176
932,1899,53760319
5604,3658,653332688
3684,1469,170836369
676,608,13332820
5220,3228,546847118
484,1703,22810859
2212,882,57762762
292,921,8738461
4836,335,48772428
1380,882,42164516
996,1742,52932654
996,335,9672349
2340,1977,140887343
1508,296,12683618
2916,2094,190093299
1892,1625,96358013
1764,2485,131241537
3044,804,79815690
2340,3854,280857739
228,139,868810
4068,217,27055249
356,2133,24234608
5348,2915,465187759
804,139,3196833
5220,2251,353048231
1380,1351,56516726
3492,2954,303769260
4580,1703,243537167
5220,1351,229635791
5156,139,22252356
2788,3033,254303915
1124,2133,77541664
5412,3658,644055566
6308,2642,513213676
2340,921,69788872
5860,960,166233108
2596,2837,218062460
2596,217,18550296
1124,3658,126846388
612,1664,31176773
2020,2720,175258937
5668,374,63907682
6052,335,62950708
2404,1390,98036719
2148,3736,251460265
3364,100,9312784
2084,1664,113641726
2660,1820,147722660
5988,2172,415927026
612,3854,76589157
548,3072,48715341
3812,3306,384011897
1316,2368,114416939
1060,1703,54387412
4836,2993,517183281
5412,999,159633378
6052,139,27391600
2404,1312,101266386
3620,491,55442675
932,3424,99552500
1892,843,50122478
932,2094,57180390
4580,3072,426243516
1316,2172,82191416
6180,726,133996716
2212,3932,271765781
4964,3306,493400185
804,765,18650072
1380,3541,164425461
2148,2759,175443459
4068,1469,181134617
420,491,5527522
2340,2016,146634566
5988,1038,200591828
2980,999,88281349
6116,491,85817079
996,1625,50660470
3620,3345,369937591
5924,3502,654650236
1444,2172,113140793
4452,1899,258646081
3044,3384,310410631
100,3345,9366874
4132,3893,476150787
4516,3854,631497911
2724,2329,188965615
1828,413,23598867
5220,2211,348918684
4004,960,116654323
484,999,13249634
2276,3111,220751189
3876,217,26156471
3172,1234,124768026
740,1938,45261445
4644,3463,504112674
4964,608,94372572
868,2524,73776094
3876,843,99669785
4132,843,131881994
932,3111,89023461
1764,2094,110691628
4196,1664,217899512
1124,1742,57975230
3748,296,33127565
4452,3384,477740983
3108,2211,207867950
2532,3815,319954660
4004,413,50977840
1188,1351,49858578
996,960,29354769
3876,1586,184628608
6372,2681,567185382
4580,2446,335711020
3364,3345,343595431
3428,3580,398323505
5028,3932,602046138
2340,3815,275286194
292,2368,23520010
484,1508,20233764
6116,2133,384280221
5028,1273,194217530
3364,2407,248666991
6052,2524,507728000
1188,217,7631434
2980,296,25383312
2788,1938,158381052
1060,1547,48451575
1060,687,21841480
612,1508,25676655
1828,2642,143147057
740,3072,67397541
4132,3111,380777089
5476,2485,412265164
1828,1703,97800410
6436,3267,633568252
3172,726,65714414
3236,178,16464266
2788,335,28806297
2276,3971,275732645
2788,3384,283124978
164,2915,14534120
2276,3345,234772959
5604,1390,240616377
3172,1938,191064844
4580,608,87501147
2916,3580,324652923
5284,1351,245520497
1700,765,38618011
4260,2407,334727492
1636,178,8306710
4708,3502,548556506
4452,1781,237591840
740,3541,79596159
1892,3111,178089735
5028,687,102027608
1124,1469,50218411
1252,3893,145080589
4260,3150,434559794
5476,178,29385132
1700,3384,186561021
3300,960,96604530
6308,1195,281916161
2404,3736,268712098
1956,608,39963330
4644,608,83717509
4388,3932,537521447
4516,2211,309514788
612,2876,52714758
2788,2602,220187531
5348,2602,475932443
2468,2837,207223127
4388,1820,242824168
5476,2290,394286802
804,1195,26784955
1892,3619,284295826
1316,1703,64788112
6116,2251,430596169
4388,3502,519446184
5732,2407,463661258
4964,491,77109796
1316,1781,68712165
5284,1429,225944553
1636,3815,191748903
1444,2329,109737352
4772,2993,430695011
2980,1038,91348410
1508,3658,162384648
5476,3463,638219688
5540,1508,260275745
1124,2368,84676361
4900,335,62250829
4004,1899,234696668
4452,256,34912528
1828,1469,81570195
612,3541,77558221
356,1703,16833433
996,2211,97993396
3684,217,23628199
5604,687,118734705
1380,2172,93034746
164,3267,18719092
4388,2211,296727516
3556,1703,186648901
3684,2485,271163798
228,2368,17391774
3300,3228,336123011
2340,3932,283746616
100,2876,8942905
1252,3345,123608213
2340,1820,131564604
5156,2759,434708959
3492,3150,336195402
5220,2837,501717977
3108,2407,223156468
1188,1860,98553616
2020,1899,121088031
1636,921,48711195
4324,2251,293947615
5540,2915,503542631
5796,296,54552250
1188,1038,38452666
3684,1860,231569741
3492,3854,456242815
4260,256,33115077
4580,999,141549972
3876,3658,450010874
484,960,13749402
3172,1078,100440279
5476,3345,586381971
5924,843,154289407
5668,3775,655206391
5668,3815,668080781
3492,2251,237513666
4516,2642,363081742
676,2251,50418078
2852,3854,325289561
1060,1977,72757902
4196,2211,288644713
4196,139,20378753
420,2602,35504376
5156,2954,463649274
2212,3033,201166167
6372,139,27899932
228,3736,27187563
1060,3658,140871252
228,3580,25131579
3172,452,45423697
4964,2094,317132535
740,2211,56387125
2084,3932,282376115
2724,1742,152163438
2532,804,65337260
676,2172,45999480
2468,960,74367089
6116,960,175215690
5092,726,116129971
1636,1860,95280216
2404,3971,292163887
740,335,6916036
2852,217,19935797
1188,1117,40350625
4196,1547,197916604
4132,2954,375873333
740,178,3528779
5220,1703,279878151
4324,452,61826096
4324,1234,165614051
996,3697,125902946
1700,2720,156857211
3876,765,88985906
1444,3658,160375609
5540,1547,281192041
4196,1781,224664635
4260,843,109559025
2980,3893,358764533
4836,2602,383436916
2276,1117,78735688
6436,1781,345600618
1764,217,11938402
3108,2876,282328631
5796,1156,212425701
6116,1078,197360937
3620,2524,275095804
3812,1508,178241461
1508,3424,168182400
2212,2876,190617193
356,2407,26286023
1892,960,56195342
1060,569,21158023
356,882,11176760
4644,3424,591637535
5604,1234,198412989
5220,3072,496189927
4900,2251,339536728
5028,2798,485530007
6372,1938,369098743
5412,1547,267227600
5220,1273,201357048
4580,2681,375134512
4900,3111,477601274
4964,1860,302417136
4452,2954,403045619
5476,3228,545676499
5732,3384,599583095
100,2251,8812668
292,178,1408266
2404,335,24249942
1636,3736,191652322
5412,3033,493871426
4708,647,88554795
3044,1038,96094283
2980,569,50212776
1508,2759,128010809
1380,530,20611906
2340,3072,222407721
676,217,8054495
2660,2681,208458837
5220,296,46552539
740,1038,23646977
676,256,4654924
3492,1469,163906229
5924,2368,443058407
3364,1742,176523024
420,569,8163345
4644,2211,301934662
1636,765,42174104
1764,1195,66122529
996,3736,115868098
5924,100,18952891
1380,1820,80289699
1124,3502,115576513
5668,726,127261217
2660,530,44422509
2084,647,38862832
1572,882,38422279
100,3815,12662659
1572,3463,163143490
2084,2407,156111737
3748,139,15840592
2084,3775,259744066
3044,3736,348253125
996,3854,116562033
2532,2837,217018533
1252,178,6744347
5732,2016,352974257
5156,3815,584193567
1828,1625,93061588
2084,1508,92690760
932,1742,49863010
3556,3502,379000326
2532,3189,392462829
548,1820,32280114
2212,1703,120172292
484,100,1333125
1828,1742,104245072
1060,1078,36921071
3044,2759,254130229
164,2211,12475042
1060,1351,40169415
5924,726,125060583
6052,2993,571887439
1636,3854,192529239
5924,2837,511572011
2468,2681,208374349
1892,1586,90637421
1572,3502,169494071
292,1781,15555017
4772,960,152208033
2852,139,10860425
4004,999,118426457
1124,1273,42307388
3428,178,16912462
5732,804,141949029
4708,726,100469803
2724,3306,292721712
996,1703,53351099
3108,3971,371510975
2084,3228,207233356
4772,1469,213822792
740,2837,63185615
2020,3306,219676519
3748,2681,316116186
4260,1899,241311759
612,100,1775080
3876,1508,188226562
2852,1781,169247011
2276,413,28981441
3876,3384,414225574
1188,726,24156484
548,2642,41945211
4260,3697,479946015
6436,1195,240318065
5924,1586,336254244
2276,1703,115375830
6052,2642,495453842
5988,3150,584912851
2276,139,8639628
5988,2993,569241647
2532,491,34980240
3492,3033,397411389
4964,3697,572672558
356,1390,17477311
4516,1742,243531028
5156,1117,169383726
3300,2133,209007571
100,2172,6884467
2852,2642,221731283
292,2094,19293564
1380,1860,81656516
3556,1429,154391262
5732,256,41140006
2276,256,16406904
2916,2720,257637067
868,1390,35992817
1508,1273,62024967
932,2446,71089024
3428,1273,134732647
3236,3736,364931076
3940,3150,424123664
5988,2290,431164623
2980,882,81347279
932,1664,48747412
3556,726,81558585
2916,178,17260268
6372,2915,575236388
292,1703,14281680
4580,804,110020114
5092,3502,549499177
5924,3775,716178966
6372,1390,281942019
2724,2094,168902579
4836,1429,226205883
5284,2290,428767410
2788,1625,139885941
2980,608,53919237
4196,687,88860350
4196,335,44216057
4708,804,113931356
5732,2172,434282208
1444,139,5382441
100,843,2277707
420,3384,42059632
4132,1703,211341810
4260,3072,397279434
6308,569,105945925
5668,3932,751711747
1828,1938,108358753
2212,491,30879705
2404,2368,168427625
3108,1938,184724174
292,3228,28734926
5412,2133,353060502
4900,296,54403176
4324,2759,374989208
4644,1195,171397438
1060,1312,41965732
5732,1820,326527584
164,1273,8528265
4964,1547,233046906
6436,530,110419354
2468,999,73323524
2852,1586,136075001
5668,3463,598272344
4260,921,120077800
3748,1625,191906963
3940,1195,163767995
1636,3932,190697733
1764,882,44035643
5220,1938,305351683
3492,1508,157346478
2020,882,52965284
2724,413,37783822
2404,1586,111196061
164,726,3219103
3684,1273,142896362
6436,1938,396712965
1700,1508,83978322
3876,3815,483635880
1060,3932,131137320
4132,1820,259464267
996,1820,59162487
2916,100,8052066
1060,1781,57474877
3748,452,53296066
1956,2915,175155398
1764,2290,128591617
6244,1429,269840686
2468,530,48032335
804,1351,34430617
3556,608,66529368
996,2446,70303568
1892,1664,100330844
1508,2954,147479191
868,3658,97171138
4644,2563,359975489
4580,3111,435415675
5092,3345,526095795
100,296,962956
1828,178,13541339
868,1429,39249618
2084,1312,82302286
4452,3072,411102255
2724,3697,315282952
5092,1547,237015387
3940,256,30643447
5796,726,125155682
5284,1547,261408780
420,1195,14088542
6372,3932,838395536
4900,1038,158511719
740,3267,75213276
3044,139,11955662
6244,2798,538869506
5476,413,72706524
4452,2993,413483347
292,1234,10444541
4772,3384,488437089
5668,2329,390685681
5092,100,18339574
3684,3033,344814891
4964,2446,355412873
2020,1664,100122670
2212,2524,165301611
6308,647,123268534
5860,999,175999314
5540,1038,175263163
2852,3580,346893758
5668,3033,535469116
548,1234,23783707
5860,843,145356640
2276,3541,241853394
2980,3815,469182075
5604,1547,265867498
4452,452,62140593
4452,2094,309035101
3428,1547,160817833
228,3424,24968232
356,217,2391627
1636,3893,196702119
2596,3580,290678198
4516,3111,456106876
5028,1390,205725310
4196,1742,238337528
5604,647,109733377
2148,3111,201786752
4772,687,96976514
2596,2211,168395310
2212,3150,208290954
228,3189,22834403
5604,3619,621617337
6244,3932,740091110
3556,882,95773132
4964,1742,252532481
4260,1625,218169920
5220,1156,181962005
2020,1586,101315113
356,921,9269665
1892,2446,238259399
5668,647,113359779
740,1820,41549297
3172,1117,115215536
5284,3854,664688423
3620,2954,387108321
292,2837,24097238
5348,3189,559973820
3556,3854,410169974
164,1156,5125415
612,1195,24454009
6244,1586,289327960
5668,2133,408249122
292,2876,25150698
164,2563,12477066
4644,1390,200782290
2276,3306,219440377
1700,843,42253218
1956,3384,204361574
4516,1195,175483802
3108,765,71526141
292,1312,10425340
5220,3736,641749921
1828,2329,126095487
5284,569,91763363
5732,3345,584954321
5540,2602,459891527
5348,647,115151868
3748,2133,246482024
5988,1469,267321417
3940,1586,185324715
4644,2407,337107933
1572,2329,108815206
1060,999,29356314
548,3697,65676711
3812,178,18997751
2916,1586,138347743
1124,413,14781403
6180,3502,671609600
356,687,7091919
2532,2876,230128300
4452,3306,479659871
868,3580,95691528
4260,1312,177994998
996,1351,40504783
4388,2524,337779177
6372,3228,637929168
4324,2954,402069423
356,139,1428691
3556,1860,197597021
100,1820,4960984
2084,139,7950033
6052,3150,566475479
5028,569,82577048
4580,2720,384678157
5028,1038,160931805
676,3111,58669773
868,726,20198000
3620,3658,403235086
1764,1351,71739838
4964,2720,416077584
2788,3893,324641038
1572,1820,88194583
4260,178,25756704
2980,3580,324031984
100,1586,4342425
1060,452,16259038
2084,3658,228154129
4004,178,20312698
4132,1742,226789650
2148,1703,110987995
4452,296,41562168
1508,2251,111421885
6052,3893,711418439
6308,765,151332375
612,2915,50902116
548,1703,26686297
3556,2720,291513258
4964,3072,477798069
1316,2759,112640376
4452,1703,229796915
3300,1547,154327056
3556,804,82581354
1764,765,40959635
4836,569,84589945
1572,2016,94480448
5412,2290,413691947
164,1469,7843444
164,3306,15081691
1956,2290,131431697
4900,2172,322030013
1444,2211,96076312
3748,3541,403876660
740,1234,29541724
3620,921,116024976
1060,3267,102953387
3364,1273,145336372
6436,3932,875767785
1444,3815,171306495
3428,2211,247566181
2532,2055,155400145
2020,2055,133919720
4708,2133,307714431
356,2055,22813966
2916,530,47714666
5924,1390,270088222
2468,1977,148056480
2404,2837,273114292
2980,960,88054975
3428,2016,206974896
2852,3306,286138071
612,2602,46943690
3044,3072,286535235
5156,1547,242612544
3172,1312,135143231
868,1273,33338251
2660,3033,246859931
2724,1820,154808464
6244,1781,356282548
1700,2798,144536884
6436,3424,759467660
3172,100,10889672
3108,2720,263014943
2532,726,57585002
4580,1899,259942507
1572,2290,109152184
484,2211,30762717
5604,843,139135600
292,3502,29092738
2212,3619,242819867
1636,1938,93987089
5220,3424,580813441
2980,374,32460863
5604,1703,303165531
292,2172,22583497
5604,2368,404442285
5412,1977,330070732
5796,530,92183754
2980,3228,371392575
4644,452,62275212
4644,843,123916955
5796,2681,472607203
4644,3267,460391626
1444,3033,133197940
2340,2094,191163809
5732,3541,620723869
3236,3775,389923879
2212,2211,148133810
3172,2329,220708423
4196,3932,514180872
5860,3072,547876571
3812,3971,447577312
996,2563,80307072
1828,608,34655385
868,1899,50695974
868,2681,71719736
1892,2055,119325531
2532,569,42489549
356,2368,23897629
3108,2837,261880612
3364,2211,231136935
3812,3815,432918124
548,2055,36566832
100,2915,8464586
6116,1273,235144471
1508,2563,115430153
4068,1156,141730901
1252,2133,79779596
4964,296,40919045
6116,2407,458865528
5988,3228,659193944
4388,1586,221078784
2148,217,15874300
4132,1781,231237932
5924,3697,679370204
5476,139,24825921
2212,2642,173792057
2340,335,24551575
804,3658,87109938
292,1429,12581224
932,413,10892368
6372,1586,300142643
2084,1938,121676264
5732,3228,544835444
4452,3541,500704311
1508,139,5698973
4644,3072,438318318
996,1664,50878047
3876,3697,443866127
5348,3463,550848718
3684,3697,425814945
1636,1742,85779401
4196,1273,162727547
3684,3932,514937546
5540,1742,319796809
3684,2446,268321426
5924,2681,497190135
420,804,9648767
2276,2016,142237254
1380,2211,91568876
5220,960,171864668
2596,921,71991200
1700,569,28554758
1444,1351,59798145
612,413,7970227
2788,2211,191282526
5860,1586,285546240
3236,2837,397439786
4580,1860,256469327
2084,1234,85961304
4516,1429,206306850
3236,2602,257370978
4260,3111,409923618
5924,1195,217640633
548,530,8115028
2148,726,49134671
3812,2798,319667731
2660,3736,301968517
5348,608,101742621
4836,3189,463438753
2724,2720,233263492
484,3854,62257367
5988,2759,503956876
4068,726,84668206
4836,2798,429844773
420,2172,27578843
5924,3580,630679431
2276,2759,190878668
2596,2524,200835211
3876,2642,316777093
1636,2251,115833744
2852,1429,126979607
4004,2642,319256917
1444,1195,51120789
2916,2602,224406918
2404,374,29417561
1124,2954,100264284
4836,491,76024707
1508,3463,156202144
6180,3424,649818478
4004,3893,477362244
4644,2681,481105711
5156,3971,625402494
3684,3267,367619877
740,2094,48612468
3812,3111,354882385
4068,2368,286449540
4708,3815,560817378
1892,1117,60101526
5412,1390,237133313
3044,2876,274952479
228,1938,12590590
1508,765,34919430
4772,2681,394542162
4900,608,102929291
2916,3111,312255188
996,1860,53807874
4132,2720,332059186
6372,1273,246083210
5412,178,26863973
5796,1938,376779152
5220,335,51185095
100,3502,10707731
5988,2837,524783784
1188,1078,50812712
484,2329,34014066
4772,3463,543254239
4452,3111,414657944
4900,2993,449705983
5028,2446,389853269
164,921,4105641
2660,3072,269794967
5348,726,119583104
2276,2251,169638339
292,2642,22004467
3876,3267,376584712
4900,843,124725600
740,2368,49196039
6180,374,72664962
5604,3267,560549143
5668,2681,460339246
4260,1117,183014382
868,1156,30286881
1956,3775,223966048
4196,2954,372675712
2596,2876,228245074
2916,3189,285681094
1700,3697,200282698
2916,1664,150206606
5412,2407,439148387
5860,2798,485800484
3748,1586,184347181
2084,882,54988551
3044,296,30290175
4132,3619,457869214
2276,3580,244330231
4964,2290,350164010
2788,2876,275459899
2724,3267,296958272
6308,1860,339754598
100,1390,3784605
228,569,3498733
