@relation RSAEncryption

@attribute StringLength numeric
@attribute KeySizeExponent(2^x) numeric
@attribute runtime numeric

@data
20,9,162311
18,9,60227
4,10,193802
22,10,155963
4,11,297390
28,11,312022
9,10,261812
6,9,101917
11,10,266915
8,9,119957
3,10,322795
4,10,179552
15,9,100637
24,10,154121
6,10,162362
28,10,145624
12,11,294937
1,9,58408
23,11,328994
11,10,148981
2,9,63439
23,11,297866
19,10,155195
9,10,150401
17,10,123787
22,9,68539
26,11,304803
5,10,212003
23,10,149301
13,9,63775
24,10,138938
2,11,309570
25,10,152057
18,11,316528
12,10,141840
13,10,181484
7,10,177567
18,9,110014
29,9,127852
3,10,205981
21,10,156195
10,10,151772
26,10,216746
28,9,147741
6,9,60065
24,10,183425
2,10,153211
2,10,142691
5,11,411580
9,11,300866
26,10,144664
7,10,149777
3,11,319499
9,10,130816
28,10,155043
28,10,123546
0,9,139890
29,9,105450
24,11,341841
21,10,228783
28,10,164413
25,10,170299
19,10,310967
26,10,150184
2,10,163655
26,10,213028
10,10,170455
11,9,97762
5,11,344840
15,9,147414
30,11,418233
15,11,332192
29,9,113731
9,9,105870
13,10,151348
12,9,101635
4,10,135388
11,11,302056
6,10,127142
8,11,298752
23,10,122892
22,10,138065
17,10,177252
3,10,152815
29,11,342726
11,10,339898
6,9,142046
17,10,145734
28,11,454374
0,10,150068
17,11,306403
17,10,138708
7,9,127844
30,10,177065
19,11,310361
14,11,307126
21,9,66706
12,9,62821
25,10,123881
10,9,63982
4,11,312757
8,9,61429
25,9,101912
15,9,76040
13,11,310034
29,9,71322
18,10,159460
29,10,173163
11,10,147332
18,10,152405
25,10,197300
9,11,301730
20,9,73980
0,11,306632
5,11,326769
10,9,163635
28,11,325383
28,10,174588
13,11,373132
29,10,124882
11,10,153951
10,10,144393
13,11,327359
23,11,549464
15,10,165534
22,10,177281
7,10,196394
23,10,210386
6,10,157061
7,11,298433
22,10,233909
12,10,351085
8,10,184178
2,10,280401
12,10,142136
6,9,64654
20,11,298765
29,9,61799
21,11,395017
22,10,161602
9,10,170163
17,9,123985
0,10,180677
7,10,145298
7,9,63806
19,11,376048
0,10,145040
21,10,150406
6,11,293580
3,10,146588
5,10,135973
20,9,88035
7,9,54662
24,11,307578
4,10,149275
29,11,300479
22,10,131898
8,10,146030
27,10,144466
24,10,139084
18,11,297262
27,11,452853
4,9,97804
23,10,129433
25,9,83070
27,10,174745
17,9,116120
20,10,159871
7,9,154973
25,10,145567
29,11,298781
27,10,153432
26,10,191050
23,11,304216
15,10,138030
2,9,61803
1,10,142186
27,10,129026
25,10,241244
13,10,161246
16,10,143310
21,10,132142
23,10,229234
16,11,295505
17,10,115796
16,10,116470
14,9,58283
8,9,59954
12,10,139943
1,10,138288
24,10,123503
11,10,143799
6,9,76641
12,11,298776
26,10,214331
25,10,144386
2,10,147593
11,9,106347
7,9,57986
27,9,97469
25,11,388979
14,9,101406
16,11,314020
1,9,190626
16,10,212265
21,10,162190
6,9,113804
0,10,153134
27,10,174265
19,9,114066
4,9,103979
11,11,395198
4,9,69963
11,9,82282
20,9,155914
10,10,145752
29,10,134995
20,11,304978
8,11,334051
23,9,100542
28,9,143152
7,11,304285
27,10,239570
21,11,382120
26,10,169944
9,11,294269
1,10,125403
17,11,303629
20,11,299823
14,10,140904
11,10,145474
27,10,157122
20,11,299476
24,9,78902
4,10,141181
27,10,136582
23,9,65662
20,10,137740
10,9,65963
20,10,135002
25,11,299796
1,11,409062
9,10,387987
23,10,163547
28,10,200065
19,10,143432
8,11,292008
23,10,151334
2,11,295843
5,9,59508
23,9,55754
20,10,118234
12,10,135938
27,10,146649
10,10,201334
24,9,98187
27,9,105657
8,11,296623
17,11,301720
26,11,298649
3,10,161189
20,10,143521
2,10,147056
6,10,137432
18,10,146627
0,9,131415
13,9,117813
6,9,114539
7,11,301811
8,10,126129
17,10,134015
10,11,334096
8,10,146974
29,10,230867
13,10,128765
28,9,64824
13,9,61816
12,10,143324
13,11,314247
19,10,142742
7,10,147155
22,10,208786
1,10,169493
5,11,297484
15,11,312026
4,10,163948
0,11,473402
2,9,142019
18,11,297805
28,10,137369
9,11,335639
0,9,77387
20,10,122216
4,11,297363
8,10,147187
18,9,77873
9,9,56302
12,10,145935
5,10,151098
17,9,109438
2,11,299006
27,9,98267
22,11,372900
11,11,440335
10,11,295827
26,10,184767
9,11,300864
29,11,297734
13,11,305423
17,11,307317
19,9,87522
22,10,157982
30,9,76700
7,11,302085
15,11,300739
14,9,75410
15,10,131895
22,10,136880
15,10,128250
21,11,299862
0,10,229389
1,10,120695
21,11,418843
7,9,115766
16,9,106278
24,10,144081
15,10,161497
23,10,159980
9,10,232591
22,10,164139
19,11,298810
24,9,112077
7,10,147542
10,10,148110
9,9,60022
26,9,60594
17,9,58334
27,9,161225
26,10,229670
2,11,295148
16,9,131425
22,10,120835
3,10,126467
1,11,301263
23,11,326836
11,9,93943
1,10,157061
30,10,297458
28,10,169516
19,11,302595
6,11,300746
12,9,58216
9,10,139927
23,10,179080
8,10,144372
12,9,84026
28,10,139360
23,11,299581
19,10,115556
4,10,165027
4,11,596155
20,11,292276
8,9,107053
3,11,296841
9,11,410494
6,10,139615
21,10,124869
20,9,57154
6,10,112998
21,10,145575
25,9,65797
24,10,120423
3,10,228637
4,9,66087
1,9,56614
19,11,302185
2,10,125708
16,10,126314
16,9,56993
25,11,307054
29,11,314738
14,10,199505
26,9,95625
9,9,93329
21,10,221093
25,10,174273
18,10,181062
28,9,99146
5,10,264677
18,11,294837
12,11,298493
18,10,151149
6,10,120879
29,11,298864
15,11,301551
20,9,59525
3,10,123705
3,9,57685
5,10,135467
1,10,121393
19,11,309599
17,11,301459
15,9,71025
22,10,125860
15,9,72635
15,9,67465
5,10,127925
5,10,121502
6,10,136570
15,10,200691
19,9,105522
8,10,149250
16,10,266119
24,9,60348
20,10,142228
20,11,356451
15,11,298933
22,10,150714
5,10,155772
12,10,125249
4,10,128582
27,11,291340
23,10,134971
6,9,134149
4,10,121837
30,10,179910
24,9,110415
28,11,303308
28,10,252014
2,9,120585
3,11,315599
8,10,148529
0,10,168052
26,9,136952
17,10,115753
28,10,123830
25,10,211684
9,9,56383
8,10,132434
26,10,120995
11,11,324069
18,10,129149
10,11,289345
5,9,93504
23,10,112237
26,11,304038
4,11,298421
1,10,145196
11,10,154487
5,10,223611
22,10,171311
10,10,177585
8,10,144300
5,11,293382
11,11,296448
8,11,303169
9,10,151480
4,10,121257
11,10,152276
4,10,123970
4,10,122969
30,10,126163
4,11,300279
18,10,123491
11,10,117198
0,10,123457
29,9,63287
3,11,294602
23,10,128269
28,9,64353
26,11,493659
16,10,185428
7,10,149907
28,10,186938
11,10,148197
24,10,131677
10,9,61746
7,10,129902
7,10,134333
21,9,68263
29,11,296552
24,11,306464
10,11,300282
27,11,375248
4,10,127461
21,10,196938
5,9,90873
17,9,60610
13,9,65277
18,10,154575
17,11,302451
8,11,297731
22,9,58861
18,10,128484
3,11,291249
29,11,303357
21,9,65266
1,9,61252
14,10,149054
28,10,149988
8,10,157227
9,11,304434
12,9,67068
5,10,228876
5,10,285128
21,10,141589
28,10,234358
7,9,95433
3,9,86595
7,9,70861
16,11,308903
15,10,146289
7,9,63675
21,10,254387
20,9,123292
27,10,136439
25,9,61275
11,11,297129
22,9,58009
29,10,118745
20,10,169065
6,10,155758
18,10,160370
16,10,142881
25,11,297945
19,11,293545
17,9,77832
22,10,235038
17,10,139373
9,10,153656
28,11,300254
27,10,123379
27,10,128626
1,10,142954
9,10,140188
1,9,144695
2,9,88455
21,10,152751
18,10,144149
2,9,68787
8,10,123511
25,9,67777
16,10,127401
0,11,506693
26,10,143775
20,10,166380
27,10,119685
14,9,63609
28,10,124685
18,11,634840
5,9,75040
5,11,314995
8,10,141300
30,10,157529
25,10,154954
16,11,343106
2,10,131163
19,10,222579
16,9,67082
21,9,64111
21,10,121768
22,10,144526
11,10,484547
15,10,142274
3,10,262520
24,10,147328
20,10,147552
14,11,297346
8,10,164165
9,9,105027
6,10,169646
28,10,155382
5,10,191677
19,10,187577
13,10,138492
11,11,379585
23,10,221240
11,10,154915
16,9,107597
21,10,147915
17,10,143379
26,10,242153
13,11,297150
28,10,143393
4,11,321982
7,9,153871
4,11,294943
22,9,61931
18,9,86620
23,9,64870
11,10,191128
23,11,292482
23,10,149133
28,10,132621
4,9,58769
1,10,129825
2,10,120585
2,10,194339
21,10,124266
6,10,169320
26,11,297304
27,9,57399
5,10,154621
29,11,314345
9,10,169625
6,10,150258
1,9,122890
16,11,489349
15,10,150331
29,10,140244
1,11,300993
19,9,75743
22,10,126244
4,11,297394
19,9,110520
13,10,145629
25,9,98217
1,10,265598
9,9,114112
27,10,147842
14,10,145769
16,11,328011
3,9,86009
25,11,321707
2,10,141835
24,10,123120
8,11,300553
28,10,172238
8,10,235020
24,10,144633
24,9,73354
22,10,201062
23,11,325939
6,10,132613
14,9,73208
24,10,131683
21,9,125035
29,11,304398
10,10,226298
9,9,99734
0,9,109940
11,11,587352
14,9,131742
14,10,142120
7,9,58429
18,11,296431
6,9,93167
25,10,196155
22,10,143924
17,10,190845
16,10,173189
14,10,187733
27,11,294789
19,9,86461
25,10,150950
15,9,65331
25,10,144060
24,11,402534
12,11,606197
27,9,60937
24,10,142619
10,10,132029
13,10,191325
9,10,167205
14,10,143197
5,9,63892
10,10,135493
25,11,300047
25,9,112004
2,9,66116
26,10,119451
24,9,55212
5,10,115390
24,10,187930
2,11,294407
14,10,132058
9,10,126636
16,10,114167
8,11,301865
19,11,297760
9,11,309319
3,10,141728
15,10,135179
29,10,144400
24,10,163186
15,10,175338
6,11,353723
15,9,90768
29,10,142285
17,9,193506
18,10,405489
15,9,64475
2,10,148167
29,9,125152
8,11,328249
23,10,284015
2,10,142919
1,9,61054
20,10,132754
9,10,139539
10,9,64436
13,11,298569
9,11,334770
2,11,296320
14,10,124242
12,9,70621
15,11,300007
8,9,57977
27,10,136821
21,9,70664
27,10,147089
22,10,120515
15,9,64053
13,9,67607
20,10,142976
22,10,125232
26,10,146895
10,9,63730
18,10,144615
29,10,131647
18,10,145534
26,11,328151
26,9,64889
20,10,126078
12,10,153797
19,10,144033
4,10,285713
11,10,157724
29,11,367017
28,11,590147
9,9,71415
3,9,66579
14,9,62769
9,10,122181
19,10,140523
25,10,144128
16,10,132026
27,11,300671
19,10,138068
11,10,155085
5,11,304636
23,10,123814
11,9,104525
26,11,485133
24,9,60551
8,10,134486
14,10,154910
22,10,142024
4,11,340878
4,9,116720
3,10,166789
24,10,141704
28,10,187088
13,10,323576
21,10,148045
25,11,394845
18,10,143905
26,10,140555
9,11,329060
18,10,140780
16,10,451325
6,10,285831
17,9,114431
26,10,192859
20,11,292453
29,10,119165
24,9,55827
5,10,137573
3,10,161039
26,11,297981
1,9,54358
22,11,299065
21,10,129466
18,10,132443
24,11,317099
12,9,92397
16,10,146378
26,9,130983
18,10,161289
22,10,121793
22,11,598881
7,10,160348
14,9,61461
11,11,590135
6,9,71245
19,11,299833
4,9,68759
1,10,127336
5,9,109880
15,10,132916
26,9,128382
9,9,171456
16,10,146455
10,10,132013
30,11,363243
1,11,298082
19,11,300659
4,11,585383
12,10,140498
3,9,58065
29,10,120288
29,10,163559
6,10,163357
7,10,144832
4,10,167786
6,10,135726
21,10,127944
27,11,298396
7,11,315012
15,10,134600
15,11,307315
12,9,59522
27,10,222570
26,11,304131
29,10,171959
26,10,153460
29,10,164226
28,11,303454
6,10,125202
25,10,160186
23,10,123148
21,11,294788
5,11,305299
7,10,229516
26,10,139161
25,11,370121
2,10,229274
22,10,164945
12,11,394351
5,10,146178
26,11,349403
11,10,287380
9,9,73787
15,10,145736
20,10,145049
14,9,62402
24,10,111286
6,10,134328
28,11,323651
3,10,146363
9,9,113822
26,11,492151
2,9,55036
23,11,293546
5,9,61401
4,10,143608
21,10,223179
12,10,178480
20,11,303854
12,9,66310
16,9,94234
24,9,142940
3,11,304445
18,9,56275
11,9,58852
30,10,142675
18,10,142412
17,11,297490
5,10,113523
15,9,87463
4,10,128556
4,11,297424
19,10,122931
29,10,142808
27,9,78683
12,10,119706
21,10,133413
18,10,119754
1,10,117510
9,11,307327
22,11,295270
8,9,134047
26,10,149397
12,10,126667
22,11,301009
27,10,129776
27,10,115257
26,10,132036
8,10,119854
10,10,150753
24,10,354657
21,10,145579
15,10,167992
2,10,165140
14,10,153768
20,10,140716
2,9,69115
23,10,142369
29,11,295530
16,11,298669
8,9,132966
21,10,170748
17,10,131877
20,11,301813
2,10,145974
21,9,70539
13,9,56673
15,11,300668
30,10,179560
24,10,371210
20,10,139308
18,9,107424
20,10,258037
11,10,144308
12,10,175362
11,9,99150
18,9,65357
2,11,298215
0,10,121184
9,9,69349
11,9,71627
28,10,163731
4,9,136911
29,10,146277
10,11,326981
19,9,56420
27,10,153315
12,9,186220
15,10,153711
13,9,116998
19,10,194729
18,11,297298
1,10,158123
4,11,335153
13,11,364593
10,10,211146
1,10,154718
4,11,298581
6,10,135860
24,10,148321
17,10,117730
13,10,180709
15,10,147101
12,11,306083
0,9,89365
12,10,135826
26,10,142361
29,9,64594
5,9,81267
30,11,295735
27,10,146017
27,11,301801
30,9,57118
23,10,144885
13,11,302893
7,11,297066
6,9,94299
25,10,119362
25,10,121789
16,11,304123
21,11,301080
12,11,298575
10,11,296019
6,10,147166
6,10,142481
27,9,59399
14,10,321901
14,10,145672
4,10,135994
13,10,127269
9,10,126743
0,10,113825
28,9,68964
8,10,237603
27,9,147746
19,11,297251
1,10,143482
13,10,139663
5,10,138974
14,10,143075
12,10,137429
1,11,292613
4,10,118585
21,9,71376
1,10,143646
21,9,56669
9,10,117459
20,11,490044
8,9,72305
23,10,134229
13,10,260252
26,9,59226
30,11,290115
30,9,61973
15,10,123621
12,9,53553
5,10,150191
6,10,147278
10,9,81568
7,10,159171
21,9,145272
10,9,106931
5,10,213454
30,10,139732
7,10,159066
10,11,296361
0,11,458197
2,10,208176
27,10,398033
2,10,265743
15,11,325904
20,10,141820
20,10,139124
1,9,71353
1,9,59864
2,9,53169
23,11,306201
6,9,144350
20,9,77922
17,10,138391
3,10,144237
26,9,59102
19,10,212830
21,9,82771
22,10,166571
18,10,143772
5,10,144084
16,9,56170
6,10,180616
2,10,171315
29,10,154335
22,10,160017
21,10,335594
10,10,148452
6,11,299609
12,10,147839
6,9,60680
6,11,304311
12,10,145829
20,10,139746
2,10,144025
13,10,144782
9,10,145649
4,11,295310
8,9,65818
2,11,295291
28,9,105672
16,11,314273
10,10,191939
6,10,148844
16,9,137076
24,10,154414
8,9,58049
6,10,126456
1,10,126385
17,10,142724
13,11,298757
12,11,337388
23,10,171522
7,9,124015
24,10,245055
22,10,169562
3,10,207693
13,10,148561
23,10,130340
22,10,133636
3,10,142906
24,9,71209
2,9,119887
4,10,147725
11,9,80153
15,11,318878
28,10,161145
25,10,145171
13,9,68711
16,9,94237
9,11,358106
20,10,150295
14,11,300031
12,10,122660
17,11,329617
6,11,295328
27,11,295776
29,11,299427
28,10,144382
4,10,138036
8,10,118584
9,10,116008
13,11,496722
15,11,421208
29,9,95118
13,10,155527
28,9,117862
5,9,99197
5,10,148699
18,9,71460
5,9,191919
5,10,138443
15,9,56207
8,10,133245
4,11,300059
8,11,344631
11,10,143948
2,11,309879
26,9,63953
11,9,54613
28,10,138650
27,9,125147
9,10,143899
18,11,592822
23,10,137738
9,10,143172
28,11,301683
9,10,155692
21,10,210047
28,11,301195
11,10,147049
10,9,56884
0,10,143537
14,9,72496
20,10,165389
12,10,159746
5,9,100934
27,10,159438
10,10,150908
2,9,70212
20,9,63389
0,10,149099
26,9,94673
0,11,294635
16,10,138258
25,10,145389
20,10,140573
25,10,186238
19,10,176776
25,10,143716
11,10,272395
21,10,140677
30,11,298524
6,10,132792
18,9,55208
3,9,81873
28,10,138976
3,9,72588
5,10,133898
16,10,138547
9,10,148002
25,11,299057
11,10,279844
14,10,128482
29,11,303145
12,11,292741
26,9,56826
22,10,118001
4,11,498132
17,10,160538
15,11,448653
21,9,89170
18,10,139828
23,9,59560
9,10,145626
28,10,132092
14,10,186870
14,10,196179
18,10,145899
25,10,142556
27,11,292159
20,9,62372
20,10,145757
29,9,137279
21,9,220402
11,10,239875
4,10,482836
13,10,146121
8,11,335642
19,10,127545
6,9,56504
14,11,302960
5,10,130533
15,9,54779
27,10,129455
1,11,321755
13,10,128353
25,10,157250
1,10,124112
25,10,129495
24,10,143890
30,11,297077
6,9,71376
21,11,320896
23,11,294338
18,11,302959
11,10,124808
4,10,127092
13,10,111511
18,11,291109
23,10,125004
2,11,303811
26,9,72104
13,11,337466
23,9,76499
0,9,55539
26,10,202717
7,10,227800
10,10,135465
13,10,138946
21,10,140558
20,9,90427
29,9,60909
21,9,110105
13,10,167699
11,9,107233
20,10,163210
6,10,231656
26,11,649362
10,10,333015
13,10,279556
29,11,299528
26,9,72107
12,10,255972
26,10,244506
12,10,166166
8,11,299736
28,10,223136
26,10,170081
8,11,297678
4,10,127373
2,10,128028
21,11,301610
28,10,141636
30,10,138862
20,11,295003
2,11,293827
8,9,65923
15,10,135601
23,10,140062
26,10,219521
11,9,73457
6,9,64862
0,9,65109
23,10,119382
26,10,124436
13,10,143857
17,9,97002
17,11,297191
17,10,132038
19,10,115603
23,9,56002
9,10,144554
9,11,594927
17,9,66084
22,10,119358
8,11,447794
6,9,140784
27,9,158389
12,11,293659
29,9,126677
1,10,180744
30,10,148087
23,9,177189
26,10,145448
10,9,99611
27,10,197049
19,11,363197
22,9,69697
11,10,130291
5,10,143456
24,10,179545
28,10,196401
28,11,329436
27,11,308982
27,10,148729
28,9,192696
14,11,301525
4,11,297663
14,10,120938
5,11,606175
25,9,61360
15,11,292544
5,10,134222
16,11,300408
3,11,299379
6,9,65965
4,9,67504
5,9,122618
11,11,339164
18,9,131504
13,10,438129
7,10,230396
0,10,225651
27,10,141640
0,10,176855
21,11,303699
25,9,83214
6,10,131678
21,10,117370
5,11,300636
11,11,303340
2,9,129659
0,10,138836
3,9,102857
8,10,171546
9,9,99975
5,10,289985
16,10,163138
6,9,164336
28,11,297419
19,10,152663
14,10,140108
11,9,84864
14,10,149513
11,9,69809
11,11,600858
11,10,137926
2,9,65967
3,11,304720
21,9,73938
21,11,296428
22,9,97341
25,10,139362
23,10,143636
15,9,106488
28,10,145405
15,11,366012
9,11,300556
29,10,156204
1,10,220455
28,10,130437
13,10,122989
27,10,240889
27,9,114348
24,10,186603
17,11,300992
4,10,119318
15,10,134498
15,9,58526
12,9,123106
26,9,84864
28,11,419544
26,10,169515
16,10,141730
15,9,152883
0,11,304647
27,11,298312
7,11,315432
6,10,142780
6,10,157881
14,10,142909
19,10,135879
26,10,135512
10,11,348915
24,10,137166
12,9,58882
2,11,297833
27,11,305040
16,10,141829
23,9,57815
12,11,347897
27,11,300929
24,10,139791
3,10,140358
7,10,158143
15,10,162184
12,10,140892
2,10,154151
23,9,75871
4,9,139740
12,10,110659
25,11,293873
26,10,242594
26,11,297588
15,11,295116
6,11,353261
12,10,193598
19,9,118038
26,11,337180
6,10,154455
27,9,86514
22,10,144720
12,9,137435
5,11,364718
16,9,62739
1,11,305199
2,11,362154
8,10,137726
12,9,62232
20,9,85411
13,9,57438
21,9,56601
22,10,116388
27,9,65854
2,10,146579
1,10,113370
21,11,301180
3,10,125983
12,11,303707
1,9,69279
23,11,363771
19,10,160619
21,9,112993
27,9,109063
6,9,126465
7,9,130697
16,10,175478
19,11,295442
22,10,146678
7,10,184898
17,10,146071
4,9,530479
26,9,185101
1,11,492365
4,9,68416
11,11,324120
13,10,207352
1,9,126919
18,9,101834
5,10,224835
6,10,156923
18,10,199832
23,10,149431
1,9,56983
16,10,141364
9,10,128632
5,11,510964
15,9,115544
10,10,126568
26,11,373645
21,10,183280
0,11,295429
10,10,144397
6,10,146092
27,11,302141
14,10,149231
29,9,65707
13,10,130867
9,10,142682
11,9,69639
5,10,254986
0,11,293968
4,10,231442
11,9,96713
19,10,132816
30,10,161461
10,10,152810
5,11,304768
7,9,66412
27,11,413129
4,10,208439
24,11,312482
27,9,66144
23,10,144914
12,11,320057
21,9,67819
17,11,302836
15,11,301064
30,10,115898
25,10,149715
16,10,144604
24,11,325250
25,10,138515
1,9,70346
6,9,64152
19,9,59952
18,9,72209
26,10,137963
3,10,165006
9,11,295920
19,10,146335
26,11,296876
28,11,295880
8,10,122803
14,9,57139
25,11,359814
11,9,177733
26,9,61316
22,10,199558
4,9,59393
1,11,297737
10,10,142489
10,10,144760
1,10,136398
24,10,148676
10,11,309925
25,11,350725
6,9,66413
20,10,258338
5,10,182472
25,10,145017
20,9,68675
19,9,62577
5,10,162644
14,11,293839
2,11,309630
8,10,156889
9,10,149808
11,10,142886
22,11,299409
16,11,337721
1,10,162804
27,10,248763
23,10,163694
3,10,173130
29,9,97894
14,9,127795
11,9,95577
21,10,150742
4,9,65166
15,10,148778
22,9,129681
10,11,300574
21,10,172573
25,10,147573
20,11,301320
3,9,72866
24,10,159536
9,9,59722
14,11,295846
6,9,76304
20,10,147265
9,9,70693
1,9,62761
4,10,140058
19,9,63424
18,11,313002
19,11,295789
13,9,75801
2,10,135897
1,10,146369
14,11,378113
16,10,164230
9,11,300039
1,11,501629
15,11,321546
7,10,175905
26,10,143245
2,10,145687
19,10,123410
8,11,297558
27,10,124549
12,10,129951
17,11,303440
22,10,135197
2,9,92261
29,10,156580
15,10,131529
4,11,302577
3,10,161857
19,10,169061
24,10,170575
23,9,94644
4,11,305883
17,10,169854
2,10,139111
20,10,172368
2,10,144629
18,11,301294
10,10,168459
19,10,147363
29,11,304845
16,10,157467
4,10,223298
5,11,558098
3,10,151698
0,10,111586
2,9,59176
23,11,298522
20,10,134657
20,10,312841
29,10,127034
7,10,137287
4,9,131387
4,11,297811
22,9,112399
11,11,568973
5,9,63292
5,10,151256
20,11,296756
29,10,124073
22,9,84905
24,9,110357
19,11,306439
4,10,126319
19,10,161938
27,10,137822
22,9,64334
6,10,143340
27,9,70827
28,9,76368
21,11,315626
29,11,293068
18,10,153189
30,10,119931
18,10,127394
14,11,326447
24,10,186648
9,9,73274
25,10,148233
8,9,122510
11,9,99349
19,10,171645
25,10,143010
19,11,300706
25,10,148540
10,11,296012
20,9,76825
2,10,138652
3,9,63800
14,9,118151
11,11,298901
28,10,118502
9,9,70095
14,10,164824
8,10,162042
4,10,171093
14,10,146996
25,9,86091
17,10,231158
15,10,217267
26,9,61668
20,9,113824
8,11,290679
8,9,68575
12,9,68478
14,10,131258
25,11,292809
26,10,131906
25,10,134140
12,10,149265
12,10,131603
22,11,296851
12,10,137467
7,10,259086
2,11,415758
14,10,147800
9,10,156756
16,10,189151
13,9,101909
10,9,143939
12,10,179135
12,11,308673
15,9,67282
27,9,59648
8,10,214223
21,9,139801
27,10,242571
27,10,127977
15,10,144467
4,10,146391
5,11,506746
15,9,92545
26,10,143873
22,10,159174
8,11,306214
24,10,202311
24,9,170454
7,11,315761
19,11,295425
18,11,364574
19,9,70429
12,11,335731
9,10,254478
21,10,149577
27,9,133373
6,11,299723
8,11,296522
20,10,223305
1,10,144620
11,10,145843
26,10,138847
28,10,129963
28,10,140046
1,9,58567
2,10,194067
8,11,298432
4,10,122103
4,10,125938
2,9,69093
24,9,75876
5,11,563831
6,11,316665
7,10,145881
26,10,128169
0,10,219899
27,11,500866
22,9,64611
12,11,295439
21,9,71687
17,9,55917
20,9,172562
19,10,197458
11,10,147259
25,10,158608
9,10,283719
13,11,293855
17,10,145165
7,9,114964
28,10,244789
5,10,166160
9,9,234377
17,10,235387
1,9,186074
3,11,598354
17,9,59094
3,10,140600
23,9,84452
20,11,296732
4,9,209376
21,10,141197
5,11,292902
29,10,138680
21,11,292439
23,10,141635
25,11,320169
12,11,297427
15,10,144735
2,10,144776
10,11,594357
16,10,142324
23,9,61599
22,10,141035
10,10,170282
6,9,105511
20,10,169044
2,10,165166
5,9,80087
14,9,102200
11,10,143588
18,10,165929
19,10,139256
9,11,296080
10,10,221044
16,10,153285
26,9,73026
1,11,310114
17,10,162092
22,10,148869
