@relation RSADecryption

@attribute StringLength numeric
@attribute KeySizeExponent(2^x) numeric
@attribute runtime numeric

@data
28,9,323872
7,10,1298950
18,10,1301360
6,10,1297056
26,10,1419852
12,10,1548648
3,10,1338232
17,9,326604
21,11,8099297
12,10,1332143
15,10,1327379
11,11,7072783
30,10,1310096
9,11,7016673
29,9,356519
6,10,1415533
24,10,1399303
12,10,1284444
1,9,327832
18,10,1330699
7,9,355981
25,9,327833
14,10,2488064
6,11,6968607
25,11,7108226
21,10,1312746
26,9,319139
24,10,1305907
26,9,329549
29,10,1318422
0,11,7085343
18,10,1313544
27,11,7038593
20,11,6929972
4,10,1475473
6,10,1303739
12,11,7104378
7,10,1325584
14,10,1309498
24,10,1308450
17,11,6962143
20,10,1324702
1,11,7768800
6,10,1315434
28,10,1328834
15,10,1322206
8,9,562645
23,10,1316519
12,10,1322914
18,10,1321854
15,11,6947197
9,11,7205930
12,10,1299705
3,10,1324342
27,11,6944053
7,9,327249
22,11,6962114
16,10,1319055
13,10,1316590
6,10,1281487
13,10,1320148
14,10,1292697
29,11,6952710
12,11,6977839
3,10,1329747
18,9,321264
14,9,360075
30,10,1793279
25,10,1307973
23,10,1298166
4,10,1303502
21,10,1305326
10,11,8233281
22,9,363176
22,9,360719
4,10,1434379
2,10,1411893
25,11,6958122
21,9,320971
6,10,1305516
29,11,7057349
24,9,320240
1,10,1317377
24,9,317572
14,11,7007788
3,11,6967345
3,9,336788
11,10,1294219
8,9,319093
4,9,313232
25,10,1290690
15,10,1302620
11,10,1303661
28,9,323970
6,10,1419475
0,10,1531431
14,11,6940454
29,11,7001580
8,9,332377
6,9,324394
30,10,1337708
4,10,1305447
12,11,6997976
14,9,317205
22,11,7551818
4,10,1335901
11,11,7110350
3,11,6981197
10,10,1312412
9,11,7076836
24,10,1359570
25,9,327816
24,10,1325823
11,11,6999331
15,10,1354293
19,10,1324511
9,10,1305475
0,9,325999
11,11,7011584
2,10,1295399
27,10,1292484
3,10,1313568
9,11,6984945
14,10,1325059
19,9,322703
7,10,1308818
26,9,325741
11,10,1303242
24,10,1300591
11,10,1301645
25,10,1353080
12,10,1302353
13,10,1321919
20,10,1322435
1,11,6981809
5,10,1309998
4,9,336974
10,11,7016755
18,11,8994809
23,11,7217565
19,9,390359
20,11,6986849
3,11,7081908
2,11,7045020
21,10,1352326
14,10,2008607
3,9,319836
13,10,1327752
9,9,315496
20,10,1449403
5,10,1429340
23,11,7092938
1,10,1335637
20,9,323107
11,11,6973122
19,9,326244
17,9,317650
22,11,9277704
8,11,7976433
30,10,1480326
0,10,1295996
13,10,1312692
4,11,7093326
8,9,317648
19,11,7034423
8,10,1314649
20,10,1321071
17,9,320833
18,9,327360
14,11,9426635
13,9,324753
10,11,6938321
22,10,1328569
14,10,1311530
25,10,1326908
8,9,327429
3,11,6954813
28,10,2568369
4,9,324590
17,11,6967572
26,9,323656
22,10,1326321
17,10,1338494
9,10,1301041
18,10,1310559
18,11,6981541
16,10,1335694
15,11,7008703
28,10,1298709
1,9,337442
23,10,1298695
11,11,7301336
18,10,1410176
5,9,352046
30,10,1723419
27,10,1333578
22,10,1308346
2,11,7043098
23,10,1938602
19,10,1309883
19,10,1305987
2,11,8913139
0,9,352575
7,9,353870
15,10,1604366
19,10,1324494
5,10,1357222
5,9,323197
1,9,321884
22,10,1311810
4,9,319139
23,9,316564
15,11,6996413
17,10,1322327
21,10,1318570
5,10,1326092
19,10,1296679
24,10,1328905
28,10,1323162
16,9,318308
24,10,1304551
16,10,1299986
14,10,1338209
12,10,1295418
26,10,1314567
6,10,2894019
30,11,6936099
21,9,330871
3,10,1659422
20,11,6985833
9,11,7635890
7,10,1503679
4,10,1301020
3,10,1325515
12,9,322652
13,11,6968721
13,10,1307851
1,10,1306027
10,11,7966594
19,11,6943648
22,10,1326928
24,11,6986583
14,10,1325287
17,11,7015853
10,10,1328623
27,10,1310558
20,10,1307461
11,10,1335738
10,10,1287609
2,11,6932750
16,11,9486991
5,11,9534938
13,9,320276
28,10,1316493
17,11,8654049
15,10,1307690
15,10,1326394
6,9,325493
24,11,7051279
15,9,329923
29,10,1323103
6,11,7012548
18,10,1310666
3,10,1294781
24,10,1312810
4,9,321405
8,10,1301727
9,10,1310152
6,11,8901529
0,10,1426677
11,10,1449852
29,11,7010956
25,11,6944994
5,9,319281
28,10,1332128
25,11,8804176
22,10,1345529
23,10,1304292
0,10,1368990
7,9,328484
5,9,328712
17,10,1426845
7,10,1297972
24,11,7049876
24,10,2118034
9,9,328941
24,11,6991694
1,9,319376
28,10,1295114
12,11,6991048
24,10,1335212
4,11,7132408
16,10,1334429
5,11,9114719
20,9,328063
15,10,1598274
0,9,527401
7,10,1321388
7,11,6950197
23,10,1354044
1,9,325705
1,10,1385408
29,9,346822
4,9,326075
11,10,1426141
3,9,469292
13,9,459713
14,10,1340868
11,11,6981034
18,10,1329680
8,10,1291250
17,10,1298311
8,10,1300207
22,10,1295123
18,9,324344
7,9,315644
15,10,1318323
27,11,6981232
6,11,7016231
15,11,6956868
26,9,336365
22,9,318618
21,11,7034003
30,11,7042896
21,11,7708886
17,9,664555
16,9,334473
21,10,1530691
26,9,332889
4,9,319096
1,9,318584
21,9,314254
13,11,8592027
27,11,6926590
22,11,7001782
18,11,7002928
22,10,1300454
26,10,2411083
5,10,2548005
24,9,316745
17,10,1313403
20,10,1314229
14,10,1346518
24,10,1301716
25,10,1406236
26,10,1292937
3,9,325038
21,11,6942242
28,10,1308306
5,11,6983793
29,10,1306016
2,10,1314514
2,10,1311822
18,10,1316633
17,10,1326623
26,9,317423
8,9,335444
30,11,7048282
10,10,2184743
18,9,322265
21,11,6951694
24,10,1304379
17,10,1300826
5,10,1318325
15,9,318496
28,11,6891533
12,11,6959443
8,10,1321381
18,11,6963291
30,10,1314567
24,10,1310741
28,11,7080431
26,10,1306030
22,10,1337276
4,10,1294058
25,10,1305836
13,10,2388407
29,10,1326517
14,11,7061633
22,10,1330015
21,11,6939089
23,10,1331087
8,10,1321860
14,10,2461298
6,10,1327120
12,11,7080345
7,10,1318866
15,10,1340504
14,10,1335923
10,10,1365484
15,10,1301821
24,10,1649839
28,9,329584
27,10,1300896
11,10,1304826
9,10,1314508
20,9,321579
4,9,333087
17,10,1292919
28,10,1330152
8,10,1303639
28,9,825441
25,10,1332854
23,10,1319738
23,10,1339746
26,10,1320681
18,9,324637
12,10,1294680
20,9,708845
24,10,1313311
12,10,1309009
25,11,7086269
13,9,330567
7,10,1304337
17,10,1345795
29,11,7053715
14,9,337393
13,10,1294088
26,11,7614335
5,9,354185
18,10,1700431
28,11,6944279
1,10,1324506
16,10,1327502
4,10,1309292
11,11,7054974
19,10,1338862
17,9,317733
16,11,7021323
0,9,319413
16,9,321948
19,11,7242282
5,10,1340031
19,11,6955263
23,10,1322494
17,10,1308291
24,9,326643
18,9,329110
24,11,6985721
8,10,1301839
17,9,320288
17,11,6986927
11,10,1329722
8,11,9259877
8,10,1302632
19,11,6930479
30,9,327696
2,10,1332238
4,10,1421036
11,10,1430119
18,11,7048574
16,10,1315089
27,11,6965360
26,10,1362330
13,10,1328790
14,10,1300506
24,10,1322131
5,9,321522
11,9,327772
8,10,1306339
10,10,1296305
25,9,329814
12,10,1359707
22,10,1327195
27,9,318955
9,11,6939601
3,9,330095
14,11,6951455
26,9,332501
15,10,1320639
11,10,1697762
14,10,1448152
12,10,1996964
14,9,319837
25,10,1303331
15,11,6902376
6,10,1305295
17,10,1348020
18,10,1302490
23,10,1332246
19,9,326621
13,10,1332163
26,9,319648
13,9,689287
0,10,1311900
11,9,310537
11,10,1316182
10,10,1322514
3,9,334992
26,9,327010
5,11,7051236
6,10,1346915
6,10,1304162
14,10,1325948
5,10,1301487
28,10,1340741
12,9,331674
19,11,7725051
3,10,1443194
5,9,328240
12,10,1440265
3,10,1326194
18,9,319038
4,11,7014505
18,10,1296816
10,10,1303154
10,10,1309114
16,11,7017235
12,10,1332742
25,9,330136
6,10,1301591
2,11,6981505
3,11,7097068
8,10,1323439
18,9,323435
8,10,1367685
22,10,1307840
8,10,1287294
19,10,1338063
27,11,7047311
21,9,319840
25,9,324093
22,10,1319631
20,10,1405037
4,10,1357765
19,11,7087393
17,10,1308537
22,10,1323526
16,10,1318341
19,11,6940196
14,9,313759
9,9,332374
15,10,1327608
20,9,693762
29,10,1322283
7,10,1333091
27,10,1316665
11,9,325070
6,11,6937356
3,10,1318048
23,11,7090708
4,10,1308551
11,10,1436181
22,9,353703
15,9,355945
5,9,384407
23,11,6945474
29,9,317520
12,10,1339860
16,11,7027322
3,9,397938
21,10,1295836
11,11,6967939
24,10,1337107
0,10,1317711
25,9,322215
10,9,321622
9,11,6927906
16,11,7029670
21,9,486560
2,10,1298342
20,11,7156800
11,10,1310234
15,10,1344050
26,9,320032
21,9,316983
8,11,6937942
13,10,1298947
2,9,330815
20,10,2520412
2,10,1297904
13,10,1389039
5,11,6991699
12,9,329180
3,10,1294384
12,11,6982989
16,10,1340763
4,10,2770062
29,10,1295736
2,10,1292160
12,10,1311110
11,10,1413364
13,10,1318718
28,9,324081
9,10,1303026
10,10,1312136
29,10,1327706
25,9,328909
28,9,323411
28,10,1308878
29,9,323382
7,10,1329011
10,10,1328467
8,10,1300747
23,11,7065804
26,11,6931375
5,10,1310110
22,11,7028718
15,10,1314862
20,10,1444884
19,9,326279
20,10,1290399
1,9,317719
12,10,1306899
22,11,6952162
18,10,2241106
10,9,328888
18,10,1320271
14,11,7032794
22,11,7024155
1,9,317255
5,10,1295177
25,10,1332720
21,10,1328714
12,11,7001421
27,10,1322024
12,10,1328525
4,10,1306315
0,11,7083212
23,11,6949786
6,10,1322546
11,10,1321955
4,11,6981001
30,11,8839768
3,10,1424403
11,9,358395
16,10,1339330
28,10,1323596
5,11,6921180
22,9,321553
4,10,2340065
10,11,6958154
15,11,7059108
27,10,1333800
2,11,6931512
21,10,1306404
9,9,320306
23,10,1320741
19,10,1296179
10,11,6924693
5,10,1317951
17,9,323905
18,10,1318464
12,10,1309639
10,9,317020
1,11,7031254
15,9,320182
21,11,6936001
28,10,1298823
13,11,7769484
1,11,7110000
13,11,7791937
19,9,324120
24,10,1346938
10,10,1298933
17,9,327404
18,9,320523
6,10,1311256
22,9,318478
11,9,327752
15,10,1334346
22,10,1330397
18,9,319720
20,11,7089994
3,11,7055636
22,10,1421966
14,9,360323
14,10,1352144
7,10,1428334
20,10,1626173
10,11,7067737
11,9,323772
14,9,333127
17,9,699039
4,10,1311281
18,9,320865
21,10,1340104
23,10,1474202
3,10,1308890
0,9,327084
1,9,320081
21,11,7151120
9,11,7018078
16,9,320059
18,10,1299138
28,9,324074
16,10,1339635
25,11,7068695
3,11,6960490
18,10,1424365
11,10,1403917
27,10,1303167
25,10,1339252
21,11,8510268
9,10,1310867
26,11,7035898
12,11,7076218
28,10,1313188
23,11,8521458
28,9,366036
18,9,353766
30,10,1456241
16,10,1324197
19,11,6995712
21,10,1297903
24,10,1305458
6,9,327112
5,11,6958072
14,10,1321309
23,10,1358891
15,10,1320467
26,11,7101901
26,11,7004493
25,9,331418
19,11,8154211
0,9,334345
4,10,1294588
28,10,1330475
8,11,6923553
20,9,326371
29,9,328302
7,10,1448358
5,10,1416706
23,9,463995
22,11,6958129
22,11,7478944
17,9,325152
11,10,1309164
26,9,324542
3,10,1304494
17,10,1307015
28,10,1296874
27,9,326018
12,9,320143
15,10,1294166
20,9,324757
19,10,1305586
28,10,1301203
22,11,6934722
4,10,1322717
8,10,1301435
6,9,330875
26,11,6956588
14,10,1311896
5,9,319948
22,11,7759875
14,10,1391902
19,9,327176
23,10,1316017
11,10,1315181
19,10,1301643
19,11,6931693
9,11,8446192
19,9,695449
2,9,328367
26,9,322180
3,11,7005840
8,11,7565599
23,11,7007021
12,10,1303891
14,9,319252
22,10,1300969
11,10,1323657
21,10,2405781
14,9,319990
21,10,1295816
10,10,1310869
27,11,7044998
24,11,7027387
25,11,8389519
26,10,1341554
2,10,1334235
6,10,1298432
4,11,6933865
27,9,326160
14,11,6951484
16,10,1283067
26,11,9503637
25,10,1319886
2,9,319986
28,10,2017683
3,11,7078030
27,9,325182
13,11,7019875
0,10,1322570
9,10,1307838
18,11,7078951
22,9,327711
27,9,320029
20,10,1319461
17,10,1297464
9,11,7089022
25,9,323446
26,11,6984590
7,9,322559
15,10,1317811
4,9,326724
28,11,7149175
9,9,332049
21,9,320129
1,11,6959313
6,10,1315771
3,11,7000087
17,10,1352324
26,10,1347402
9,10,1301521
6,11,6915746
19,10,1313767
21,10,1320312
1,10,1291070
24,9,327269
15,9,330134
9,10,1318842
10,9,324794
26,10,1322667
12,10,1321168
29,10,1314112
9,10,1291965
28,10,1412116
6,9,318644
11,10,1317424
16,10,1308246
18,11,7088418
3,10,1298880
12,10,1300878
25,10,1319656
28,10,1313629
15,9,327739
12,10,1342137
9,11,7031610
8,10,1388050
5,9,574272
23,10,1816295
4,10,1304448
9,10,1298439
22,11,7624296
29,10,1314678
12,9,327495
25,9,311762
24,10,1322195
4,11,6888074
17,9,326807
20,10,1297166
7,9,319881
20,10,1305700
9,10,1321452
23,10,1321040
28,11,8756940
17,11,6936218
1,10,2568358
3,10,1299056
28,11,6901092
26,11,6998745
8,11,6958284
11,10,1295817
5,10,1328612
6,10,1316247
6,10,1827220
18,11,6930150
30,9,328230
9,10,1311511
9,10,1323033
13,10,1300973
19,11,6987781
28,9,324443
15,11,7012491
8,9,319966
23,9,323890
25,11,7829039
18,10,1409454
25,10,1397215
25,9,652696
10,11,6961367
23,10,1316927
8,11,9503729
28,9,322655
4,9,390679
24,10,1298198
28,11,6988723
24,11,7097639
18,11,7067228
20,11,7033811
23,11,7061619
23,11,6936409
3,9,312279
29,10,1295674
5,11,6980350
17,9,349381
29,9,318447
12,10,1282669
11,10,1358030
25,10,1315168
3,10,1297824
23,10,1343301
4,10,1332684
6,10,1310862
2,11,6899062
13,10,1316597
14,9,324840
17,10,1286154
20,10,1432003
15,11,6963832
30,11,6894562
4,10,1299491
19,11,6964043
6,9,323709
4,9,314175
21,10,1338274
5,9,317644
13,9,321021
13,9,318460
16,11,6947864
24,10,1336703
0,9,317763
6,10,1308597
2,9,313504
24,9,330393
30,10,1290004
16,10,1306731
20,11,7118489
20,9,330038
17,10,1314547
22,10,1297095
2,10,1305168
28,9,318498
21,11,6960964
27,10,2128845
3,10,1310201
12,9,322857
30,10,1315565
16,9,317658
4,10,1326435
22,9,318472
5,9,320759
1,11,7048041
28,9,329543
1,11,6931650
10,9,315141
5,10,1334682
3,9,321025
8,9,321768
6,10,1297286
17,9,324850
21,9,317183
23,10,1310808
5,10,1304687
15,10,1294364
11,11,7091645
26,10,1288908
13,11,7170402
10,10,1349844
19,11,7036353
9,9,317627
14,11,6975235
15,11,6990479
29,10,1831143
30,10,1299962
25,10,1306910
17,9,325701
6,10,1305241
17,9,315719
18,10,1291927
13,10,1287918
1,9,315033
8,9,566080
15,10,1327738
12,10,1349007
13,10,1298641
26,9,321674
15,11,6999834
4,11,6979898
15,9,322329
11,9,332770
14,10,1328176
5,10,1316878
12,9,321936
28,9,316183
19,10,1320375
7,10,1320013
1,10,1310641
8,10,1312438
26,11,7002560
4,10,1313571
4,11,8965837
16,10,1526745
21,11,6923135
15,10,1312744
20,10,1301445
28,11,7075318
13,10,1324737
2,9,317216
1,9,320177
21,10,1306440
13,9,316854
18,10,1303624
4,9,321110
14,10,1339948
19,10,1328629
2,10,1294917
28,10,1308690
7,10,1312437
0,10,1327589
19,9,332633
6,10,1293234
13,10,1329498
16,11,7568538
3,10,1439992
15,9,333820
13,11,6983879
7,11,7095860
22,9,565089
18,11,7028512
3,10,1307830
24,9,320631
17,10,1362619
29,9,322872
28,10,1474285
0,9,460019
16,9,458927
5,9,344189
27,11,8471242
3,10,1420675
11,11,6997933
12,9,324038
8,11,7106686
9,9,1081129
14,10,1291792
13,11,6984523
3,11,7030937
18,10,1282130
23,10,1324506
0,10,1320968
13,10,1310088
9,10,1316317
24,10,1294792
16,10,1368970
2,10,1314408
7,10,1290043
5,9,328426
26,9,314892
15,10,1287089
2,10,1299745
6,11,7015361
20,11,8887963
19,10,1481685
20,9,452169
7,10,1339104
21,10,1327870
17,11,7011638
18,11,10210209
26,11,6982964
29,10,1320373
16,10,1335691
13,10,1339127
10,9,334170
11,10,1322413
24,11,7477331
9,10,1300564
16,9,325410
5,10,1309242
30,9,317897
10,11,6988906
1,10,1308562
14,10,1326817
26,10,1683109
15,10,1315505
14,11,6893544
5,11,7076596
16,9,320613
23,10,1672697
14,11,11225935
30,11,6971558
6,10,1329918
13,10,1323467
19,10,1316986
9,10,1312568
28,10,1309185
2,10,1318467
20,11,6906072
27,9,321769
22,10,1307577
5,11,6959728
11,10,1309720
15,10,1332160
1,11,6999405
6,11,6982232
4,11,6994787
15,10,1286643
28,10,1278810
17,10,1417038
10,10,1328353
23,10,1322160
20,9,323662
6,10,1308417
13,11,6957993
9,9,325490
7,10,1409569
22,11,7034147
14,9,326725
25,10,1317606
4,11,7078517
10,11,6939463
24,10,1301859
24,9,318246
29,10,1420745
30,11,6917219
17,10,1333198
13,11,7033352
11,9,370356
3,10,1292328
29,10,1324290
19,10,1322201
7,11,6938503
18,10,1331780
23,10,1341659
16,9,321221
1,10,1309812
15,10,1309681
10,10,1332673
27,10,1302345
30,10,1328016
6,10,1305264
8,11,7649156
25,9,354687
3,10,1755526
9,11,7003934
21,10,1292362
17,10,1306115
16,10,1305935
11,11,6997249
17,11,6972838
12,9,318591
8,10,1329075
5,10,1324557
18,10,1319684
23,10,1312929
23,10,1323942
14,10,1336826
26,10,1330216
7,10,1319768
29,11,7067691
15,10,1318010
4,9,326235
9,9,326591
8,9,318431
0,9,499247
14,10,1419034
2,11,6995315
2,10,1311408
23,10,1299090
13,11,7018821
19,10,1333430
28,9,333191
17,9,315705
21,11,8647609
25,11,6990454
18,10,1344733
27,11,6997795
14,10,1315524
9,11,6972994
19,10,1298089
7,10,1860267
24,11,6987697
28,10,1300456
3,9,316793
10,9,319681
5,11,7022345
26,10,1293458
13,11,7024584
5,10,1300096
24,9,329986
16,10,1295720
22,11,7016196
4,11,6974048
28,9,326416
18,10,1308732
15,10,1310964
19,11,7075687
9,11,9608868
19,10,1317773
30,10,1373532
3,10,1416558
9,9,354078
5,11,6935586
8,10,1304654
27,10,1338159
11,9,322762
25,11,7111316
26,11,7066377
0,9,331701
17,9,320127
28,9,317712
25,9,315612
3,10,1282049
15,10,1319290
9,10,1452744
27,10,1304833
16,10,1753739
23,9,333452
15,10,1317181
8,10,2383453
13,10,1348686
14,9,315942
9,11,6929797
18,11,6977140
9,9,318792
28,9,322217
17,11,7032810
4,9,579137
19,9,652383
3,9,322372
6,11,6913993
3,11,6919482
13,11,6903946
20,9,330153
18,10,1313421
4,9,328141
27,10,1303710
27,10,1330392
6,9,323330
26,10,1314260
13,11,7063414
15,11,7160353
27,11,6962579
13,9,315584
15,11,6946325
10,11,6981336
20,9,678187
2,9,327301
3,9,320336
22,10,1302427
6,10,1296526
12,10,1304270
17,10,1321844
3,9,317477
9,10,1310057
28,9,315631
14,11,7084586
26,11,7079359
12,9,338140
24,9,316913
5,11,7006104
3,10,1525319
2,9,383254
5,10,1415580
1,9,348486
5,11,7071297
3,10,1284360
5,9,317146
15,9,319598
14,10,1306733
20,9,324353
7,11,7007252
10,10,1330874
3,10,1320290
18,10,1303334
13,10,1310737
7,9,333229
1,11,6974302
3,9,326335
16,10,1307443
4,10,1306982
6,10,1316844
30,10,1306979
22,10,1310474
3,9,322328
23,9,320784
10,10,1305564
22,9,321741
20,10,1301757
18,11,8729299
11,9,333125
13,10,1310931
14,10,1312174
18,11,6956187
18,10,1317141
26,9,324932
19,10,1316395
19,10,1316172
13,11,6954386
13,9,320015
18,11,6941293
7,9,329282
19,9,328287
25,10,1321834
13,11,7109605
8,11,6954421
1,9,326779
11,11,6991220
29,10,1301942
25,11,6973484
25,10,1330588
19,10,1299981
0,10,1289971
22,11,7008013
14,10,1331914
2,10,1449367
5,10,1555436
9,11,6924514
4,11,6918835
17,10,1320488
19,10,1304356
12,10,1317713
16,10,1353252
17,11,6971918
26,11,6983752
16,10,1312455
12,10,1325688
29,11,7028506
2,9,328282
26,9,330868
2,10,1336836
10,10,1297141
18,9,311814
7,11,8349295
23,9,361666
29,11,7001410
5,11,6924919
23,10,1304812
29,10,1319396
23,10,1315203
2,10,1328999
4,10,1287956
13,10,1326336
25,11,6956898
21,11,6920165
27,10,1320984
3,10,1428348
28,11,6983159
12,9,352331
28,10,1318631
20,9,317752
3,9,319630
25,10,1321242
9,10,2079665
5,9,370347
0,11,6983230
13,11,7004755
27,9,321798
6,10,1313263
28,10,1330429
15,10,1321731
24,11,6947356
26,10,1311217
10,11,7036921
19,10,1316359
20,10,1314473
14,9,319806
24,10,1299970
3,9,317654
10,9,723512
6,11,7003007
11,10,2414529
1,11,7034752
20,11,8484047
22,10,1401249
20,10,1305958
28,9,333267
21,11,6995117
16,10,1327731
10,9,323686
10,11,6914880
27,10,1318389
5,10,2134364
14,10,1300943
2,9,327659
16,10,1327279
22,11,7078839
21,11,6899969
6,10,1311728
26,9,329101
5,11,6985884
28,9,334412
7,11,6941114
1,11,6968111
27,11,9551287
15,11,10114267
9,10,1313581
23,9,330271
20,10,1312835
6,10,1318608
16,11,6933564
25,11,7040179
11,10,1305020
29,10,1311275
0,11,9625497
10,9,361005
30,10,1398681
8,9,410758
26,10,1316997
17,9,602933
4,10,1310093
2,10,1306381
5,9,320304
20,10,1411913
16,10,1308425
2,11,7065486
2,10,1394657
5,9,331804
13,10,1300767
10,11,6979532
28,10,1301013
15,9,337987
9,9,321813
1,10,1301837
8,10,1385082
23,11,8837746
15,10,1422388
11,11,7853345
5,10,1419694
20,11,6896950
2,9,319777
9,11,7059592
13,9,317447
11,10,1320421
8,10,1397174
7,10,1327873
14,10,2379845
13,11,7066325
21,10,1311110
29,9,325934
28,10,1707183
24,11,7069114
11,10,1345451
7,10,1318805
5,10,1294400
16,9,318951
27,11,6967392
20,10,1321070
6,11,11936859
1,10,1321258
28,10,1325837
11,11,7014627
7,10,1301421
24,9,322372
25,10,1432908
1,10,1553675
20,9,359640
29,10,1419897
18,10,1320558
4,11,6940253
20,9,324433
11,10,1306654
13,10,1303115
10,10,1333668
28,11,8795177
21,11,7025269
8,9,326424
29,9,316110
28,10,1316342
5,11,7012784
24,10,1324268
6,11,6938683
10,11,7081087
26,10,1318957
14,10,1342543
24,11,7008995
14,11,6939288
22,10,1300035
24,9,323541
1,10,1517463
26,10,1318847
0,10,1307363
23,9,355499
27,10,1399264
29,10,1837457
12,10,1349709
5,10,1322703
8,9,319341
27,10,1324772
21,11,7075748
22,10,1316110
10,9,325735
3,11,7020301
5,9,331012
27,10,1306885
20,10,2204336
5,9,336818
21,9,315675
24,11,7017712
8,10,1312281
9,10,1347601
4,9,326874
16,10,1317510
18,11,7079909
18,11,7055673
2,10,1318562
24,9,322156
11,10,1298552
26,10,1307328
14,10,1308625
5,11,6968664
16,9,318946
17,10,1297473
11,11,6976096
29,11,7089268
13,10,1304446
16,10,1339205
0,9,328805
23,10,1302052
6,10,1307887
13,9,321900
8,10,1308875
24,9,361655
17,9,356356
22,11,6989960
10,9,319423
23,9,329945
28,9,324618
24,10,1320486
1,9,325613
17,11,7030780
3,10,1326298
4,10,1355739
15,10,1312590
20,10,1313799
30,10,1300642
4,9,353651
23,10,1329160
10,10,1326520
21,10,1298184
22,10,1301550
1,10,1299961
28,10,1320998
28,10,1334109
2,10,1314026
11,10,1304635
25,10,1299648
8,10,1313239
28,10,1844983
29,9,319422
5,11,6940602
0,9,322853
5,11,6963153
24,10,1315607
1,10,1982394
24,10,1322556
10,11,6934050
28,10,1334563
25,11,7054653
13,10,1313747
12,10,1331860
15,11,6945221
15,11,6991685
21,9,322918
30,10,1332665
13,10,1317709
25,10,1321355
25,9,321980
12,10,1297332
1,11,7002098
3,11,7647122
20,11,6947976
22,10,1314139
15,11,6985703
27,9,318820
0,9,320978
11,10,1304367
9,9,319717
28,11,6901245
21,9,319207
15,10,1323051
24,10,1287501
0,9,314950
11,11,6953269
14,10,1293517
9,10,1287969
10,10,1294549
16,10,1320955
9,10,1359252
7,11,7050524
23,10,1316822
26,10,1295876
2,10,1289791
14,10,1327351
18,11,7551284
22,11,6952268
4,10,1306777
29,11,7022857
13,9,314459
12,10,1305881
27,9,319424
6,10,2012951
4,11,7022474
20,10,1334052
19,11,6945476
7,11,6982740
3,11,6964985
10,11,6936714
18,10,1307684
7,10,1293819
7,10,1309703
8,10,1312853
28,10,1315229
13,10,1298340
5,9,323832
3,11,6970778
20,11,7087907
14,10,2801325
26,10,1321062
29,10,1309260
6,11,6925676
9,10,1301142
9,10,1801162
6,11,6970356
16,10,1330910
14,9,358253
6,11,7252219
24,11,6897715
18,11,6967599
10,11,6932606
2,11,7038675
22,9,322611
5,11,7046020
17,9,323255
30,11,6946146
7,10,1321843
17,10,1341831
10,9,332356
1,10,1309061
17,10,1345455
16,10,1308676
12,9,316311
28,9,330183
13,10,1313280
14,11,7013792
1,11,7150398
11,10,1300515
20,9,321241
29,9,733440
8,10,1334148
17,10,1453171
28,11,7213761
28,10,1336192
29,10,1295931
6,11,6999530
7,9,320951
14,10,1313010
10,10,1289099
28,10,1311939
10,10,1301746
26,10,1362495
26,10,1292223
22,10,1317053
8,9,330272
18,11,7042836
23,11,7147064
26,10,1304220
13,10,1303642
18,11,6993344
30,11,7030481
26,11,7041591
6,11,7019342
24,11,7004871
23,9,330472
2,10,1322119
18,9,323909
17,10,1294672
22,10,1304710
17,10,2101704
6,11,6983199
13,9,329122
15,10,1306589
20,9,650984
12,10,1306901
5,10,1326636
8,10,1311200
25,11,7105294
16,11,7912589
2,10,1306377
23,9,319930
14,9,315933
6,11,9907026
7,10,1661115
12,11,7087772
28,11,7062033
11,10,1305208
7,10,1327385
22,10,1299569
19,9,318077
19,10,1301122
10,9,325578
8,11,9574534
13,11,6906673
13,10,1317428
15,11,7077251
5,11,7156967
21,10,1344711
25,11,7527850
22,10,1531171
14,10,1338142
9,11,7103694
0,11,6947287
23,10,1305012
18,9,322244
21,9,319543
5,9,332600
10,10,1291991
14,9,325155
14,9,324597
7,10,1394756
2,10,1305950
23,9,325510
9,11,7127988
1,10,1358306
9,10,1298776
6,10,1307670
8,10,1334192
6,10,1317397
7,10,1325031
1,10,1309203
8,10,1333772
15,9,322439
26,11,9737375
27,9,357573
26,10,1442473
28,11,6995847
21,10,1309697
19,9,334101
23,10,1315839
8,10,2077112
19,9,322775
26,9,322938
18,11,7091272
10,9,318647
25,10,1327371
13,10,1302824
1,10,1311746
7,10,1324351
12,11,6979566
6,10,1322826
27,10,2315485
17,10,1331993
12,9,316285
8,10,1305466
4,10,1290519
30,10,1825162
24,9,329882
12,11,6975640
21,10,1329057
27,10,1325798
2,10,1424844
4,9,321089
20,10,1321022
2,11,6935318
11,10,1318603
5,11,7020921
21,9,317197
21,10,1345445
25,9,312364
26,10,1300103
20,10,1306741
6,9,317257
10,11,6992397
4,11,7051152
1,11,7051917
23,10,2155545
24,10,1327469
13,9,316079
28,9,362021
0,11,7058105
20,9,319257
18,10,1291972
24,10,1308873
8,10,1309552
1,10,1294330
7,10,2358255
14,10,1302967
10,10,1302494
4,10,1307201
24,9,316165
13,10,1296984
26,11,6979918
9,9,324419
12,11,7567233
18,9,324787
15,9,327584
18,11,6946430
21,10,1322978
29,10,1301567
26,10,1297139
8,9,312374
20,11,7025053
6,10,1331546
21,10,1442207
11,11,6968228
26,10,1294087
14,10,1295085
3,10,1362359
29,10,1293024
28,10,1327954
13,10,1288085
21,10,1318273
20,10,1304443
12,11,7025854
19,10,1304470
22,10,1282663
