ArraySize,Key,runtime
41456,60759,1004
61392,23101,2685
93038,87975,2086
3165,40190,123
15190,6013,1499
23418,96519,66
28797,54430,51
52532,65190,58
84810,13608,95
77215,68038,1304
88924,93987,1227
76582,80696,84
94937,49367,1171
15190,45253,56
8228,43354,799
43354,58544,1596
71203,86392,9749
83861,95886,1375
29114,57595,133
16772,97468,128
77215,74684,2174
72468,94620,256
57595,31013,1232
41139,50949,202
45886,39557,202
66456,33228,375
6013,37025,109
22152,4430,211
1582,80380,147
36392,71519,356
30063,80696,3948
99051,93987,2445
59810,14557,1201
32911,31962,105
65190,12025,1209
51899,78481,1582
88291,58228,1078
17722,2848,1775
10759,97152,1421
68354,82595,169
3797,15190,54
15823,90506,107
17089,72785,102
93038,37342,1639
67722,1899,606
69620,51266,228
81646,87658,1171
49051,51899,1923
18671,18671,1166
8861,15506,55
12658,91772,776
56646,42405,1024
68354,15190,1185
9177,52215,66
67405,30063,2025
62658,59177,948
77532,76582,803
13291,52215,87
89557,23101,1744
75316,5063,1258
45886,62342,66
2532,89241,73
52215,10759,1350
21835,86076,1086
78165,46203,1706
44937,6013,259
30063,60443,221
949,74684,108
53165,81962,1647
75000,9177,901
18987,56646,69
22785,44304,53
22468,2532,50
41456,49684,128
19620,34494,109
50316,96835,60
54114,64873,60
4430,78481,55
8861,28165,56
81962,41456,1398
40506,48101,64
82595,57595,1188
91139,31962,2407
77215,22785,1886
41456,63608,133
44937,11709,131
67089,49684,1276
633,51266,542
64873,11392,1465
94620,35759,1042
56646,8544,2321
85443,49367,291
98734,11076,1670
72152,49051,85
3165,31646,47
96519,69620,71
92722,75316,735
42722,79747,61
34810,30063,67
50949,75316,153
55063,15506,2138
47152,21835,1537
32278,9810,116
30380,51266,196
45886,31962,150
18038,42722,1049
28797,9810,140
63291,88924,267
13291,94937,161
32278,74051,282
11392,90823,124
65506,28165,1300
8861,1582,55
19304,42722,258
73734,17405,894
28481,30696,66
97468,48101,77
32911,2532,58
49051,86392,55
35759,1582,50
5063,1266,45
70570,16456,62
65506,86076,62
42722,18038,809
33228,34810,51
1266,59177,45
25316,29430,1317
10127,65506,72
65823,41772,1303
81962,83544,153
54747,78165,64
99684,26582,1135
40506,92089,60
2532,97152,47
15506,27848,50
29114,72785,50
60443,14557,61
52848,56013,64
6013,56013,46
88924,24367,975
20886,10443,899
55063,72152,59
43038,30696,52
33228,949,50
43987,93987,49
44304,89873,55
65190,31329,60
24051,75000,101
88924,316,739
18671,63291,3357
30380,38924,55
91456,91772,1128
24367,22152,1752
68038,90506,138
25316,31646,864
35127,17405,66
3165,60127,48
633,29114,44
39241,26266,60
28165,96203,59
74684,50949,72
69304,52848,61
56329,29430,57
38608,42722,1650
74684,67405,130
10759,20253,116
12658,97152,90
15506,85127,142
6329,6646,83
83228,99367,70
24367,48734,49
4114,61392,46
7595,19620,51
68038,83861,1187
56962,68038,73
68354,96519,64
81646,22468,1263
74684,98734,199
67722,23101,108
1582,32911,1239
46835,25000,72
18987,19937,49
31962,51582,56
38608,81962,53
72468,80380,68
39557,25316,52
71835,60443,68
44304,16139,59
84810,95253,912
48101,89557,64
94937,60443,68
18987,43354,54
38291,63924,637
28797,46519,50
47152,95570,1013
96203,34177,119
6329,45570,44
93671,84177,73
33228,39241,49
31962,57911,1243
99051,83861,1891
87025,42722,1287
50949,30380,66
93038,86392,86
80063,67089,61
72152,31013,62
59177,75633,57
37342,41456,1640
3797,50316,244
25000,95886,123
25000,80696,121
1899,34810,105
1266,52215,99
26582,39557,115
8228,86709,88
73101,65190,1095
87342,51266,87
11076,60127,54
61709,43671,1145
57278,46203,68
18038,48734,49
73418,42405,1745
42722,83861,1462
74684,43671,1203
62975,51266,1403
72468,40190,1493
27848,59177,1752
67405,57911,1475
8544,15506,185
41139,60443,134
88924,75949,799
47468,47152,60
47468,24367,1048
13924,44937,76
41456,0,2202
31329,67722,182
7278,31962,62
61392,12658,69
22785,72468,136
69304,82911,2069
32911,65506,50
96203,80696,125
88291,93038,4913
28165,67405,1261
3481,91456,69
50633,95570,1414
56013,18354,1086
43038,68987,158
46519,8544,978
51266,29114,302
40190,66456,1435
56962,84810,118
6013,75633,46
42405,32595,1280
64873,55696,191
68038,93354,1283
47152,20886,1846
57595,16772,16196
79114,43671,1841
52848,54430,2919
25633,95570,1237
73101,39873,1435
35127,82911,237
39873,47468,733
91456,36392,1441
32911,0,299
86392,21835,129
9810,81962,126
68354,51582,1886
83861,17722,138
28797,65823,50
39557,16139,56
49684,78165,925
77532,8861,1260
87342,9810,1889
53165,74367,1385
79747,83228,4041
64241,96835,4847
40506,56329,170
49051,6646,197
64241,90190,190
56962,77215,4753
87658,64873,4392
94304,90823,2773
66139,75000,1224
59177,22785,1623
10759,89873,267
58544,60759,1206
59494,40823,237
63924,48101,1505
58228,47785,1086
35127,633,115
62025,59177,1816
4114,99367,80
0,51266,48
34810,90190,56
31329,43038,58
99051,60759,232
17089,6013,100
63924,53797,3926
29114,85759,119
43038,43354,1653
56013,50316,861
82278,49367,1463
42405,1266,126
32911,22468,126
27532,50316,207
35759,37975,133
39557,6329,1025
62975,63608,1024
40823,51899,155
26266,12025,961
51582,69304,895
40506,69937,224
6646,74051,51
48734,99684,1153
19937,19620,136
316,40506,125
81646,11076,1516
7278,98734,121
33544,4430,169
2848,8861,46
7911,48101,159
63608,49684,378
55063,93671,2301
34494,24051,1858
8544,69937,862
81962,55063,1502
14241,69304,129
86076,63608,587
73418,18354,1463
61076,35759,149
949,87025,46
84177,17405,135
93354,72785,1043
55380,35127,122
47468,88608,115
45886,56646,1314
75949,3797,2814
20886,95886,1058
53797,33861,1557
71519,31646,4469
78165,97785,1759
29747,35127,66
50633,71835,55
86709,98101,2487
52215,31329,77
12975,1582,56
59810,68671,80
40823,51582,53
50000,63291,50
80696,89241,67
27215,68354,55
95253,12975,1032
63291,20886,965
77532,94620,72
58228,91456,1876
4747,2215,78
56962,63291,58
34494,2848,48
88924,74051,2836
5696,95253,192
25949,28481,151
39241,32911,1530
11709,96835,61
4114,35759,49
7911,13924,48
93354,88291,151
83228,94937,68
79747,71203,1232
83228,42405,142
13608,61709,973
16456,71203,48
25633,4114,54
18038,7595,50
51899,87025,942
42722,68987,74
57595,68354,1236
68987,28797,81
76899,53165,82
25633,62658,77
55063,75949,55
32595,43038,66
89873,95570,1483
31329,50949,56
2848,69937,49
96835,23101,1275
3165,99684,1513
42405,40190,1894
22468,78481,69
46203,93038,108
18354,32595,49
28481,27848,50
34810,18038,55
41139,24684,51
1899,85127,44
39873,35127,17386
55696,74684,1102
62658,67405,85
16772,84494,55
10127,1266,74
57278,60759,59
78797,33228,65
0,1266,47
88291,39241,890
21835,16139,58
14241,67089,735
37658,63608,64
64241,14241,120
31013,34177,1259
34810,84494,50
84177,36076,10844
3797,56013,420
14241,98734,142
64241,15190,1202
6646,56646,60
58228,73418,69
49684,7278,60
81329,16456,79
74051,59810,1105
45886,20570,909
66772,7911,80
82278,18038,761
13608,89873,50
0,98101,49
41456,31013,53
7911,68354,49
51582,56646,636
64873,82278,60
62658,53165,62
28481,96519,55
91456,40506,649
52532,99367,52
80696,14557,60
36392,51266,615
88924,56329,60
80696,7911,61
43354,93038,66
33544,59177,1155
41772,46519,921
43038,46835,64
38291,38924,55
22785,71519,53
3481,88608,46
62975,98101,63
8544,92722,52
38924,70570,1033
62025,37975,1014
16456,96203,66
10759,68987,51
87025,17089,840
7595,6646,48
38924,12025,51
17722,96203,56
60127,49684,1009
19620,67405,57
88608,83228,60
45886,18354,835
76266,20886,95
17722,12025,51
17405,21519,51
86709,86709,67
50949,86392,814
93987,50949,79
10759,25316,49
33228,59177,57
4747,34177,47
32911,72468,929
8544,47152,53
30063,54430,735
21519,0,255
37025,34810,68
99684,90190,68
39557,70570,1014
58861,54114,806
37658,69937,87
86076,57595,1147
63608,75633,85
96203,316,103
58228,89557,64
6646,8228,52
80696,65506,904
75949,35759,85
67405,52215,911
28797,17089,53
36392,16139,47
78797,44620,66
86709,13924,69
22785,75949,48
18671,5380,54
20253,19620,50
35759,93671,50
99684,41456,1283
17722,31646,55
949,18671,45
91456,31013,823
3481,16139,46
56646,82595,62
59494,27848,59
66772,95253,59
8228,34177,51
77848,39557,1170
80063,12025,1303
30380,61392,951
15506,43671,952
20570,86709,54
30696,62025,1928
27215,66772,1272
83544,87342,2990
12025,17405,793
95886,85443,2834
75000,87342,123
99684,36392,421
72785,16772,873
56329,75316,65
33544,68354,50
77532,49684,1217
64873,87025,94
89873,69304,1003
89557,40190,3182
30063,37025,1102
6013,17722,344
37658,54747,1979
79430,99367,5127
43354,2215,258
65506,48101,2336
75633,59494,544
25000,79747,110
85759,61709,1299
79747,90190,137
66456,0,279
12658,82278,534
70886,68354,1274
91772,72785,1724
18987,25316,1065
92089,44937,7949
13291,5063,1422
89557,78481,134
15190,4747,124
90506,18354,265
76899,48734,192
78481,5696,1185
5696,75633,116
60443,43354,1923
47785,65823,942
28481,3165,161
67722,83228,2337
68671,56013,1121
93987,80696,140
33544,87342,117
2848,65506,46
62658,98418,1082
43038,71519,132
46203,22152,337
70253,2215,2586
41772,36392,1180
55696,75949,140
30063,29430,134
99051,87975,2557
19937,45886,295
57278,87658,2366
12025,9177,1511
47468,59494,981
30696,97152,54
3797,82911,51
45886,36709,218
93671,57911,116
48418,45886,111
29114,1266,126
60443,316,1036
30063,82595,65
14873,7278,54
4114,53481,46
36392,88291,51
87025,59494,1048
11076,87658,621
31962,70886,1774
38291,91456,1925
71519,43671,1396
10127,37658,194
43987,67405,1071
25949,31646,132
47468,38291,773
79114,36392,768
86076,62975,149
71203,20886,334
99051,61076,2272
37025,91456,1128
78797,56962,84
16456,51899,54
29114,83544,50
93038,14557,83
55696,31329,1089
949,14873,76
96519,25000,1638
24367,70886,1158
18038,78797,123
45253,71835,126
59810,19937,532
92722,96835,2424
28797,26582,107
93038,38291,1496
77532,78165,309
86709,46835,1175
33544,10759,65
92405,9494,1312
52848,78797,1925
74367,73418,220
35759,29747,911
69304,78797,237
77848,84494,299
88924,1582,883
34177,65506,176
22152,45886,118
3165,949,116
56013,68038,198
93038,31646,1767
93671,67405,446
63608,61709,191
22468,72785,194
4114,82911,118
37975,34810,1148
31329,84177,1365
53797,7911,1545
55696,63924,1359
50000,90190,86
26899,14873,59
72468,54747,108
22152,67405,54
84177,79747,942
15506,79114,64
38291,45886,49
50949,99367,60
38924,50949,1918
74051,84177,1659
83861,55063,1664
44937,67089,169
4430,46519,288
36392,64557,105
30063,69620,121
77532,92722,510
79114,14241,4614
47785,76899,878
51899,70570,59
99051,5380,841
12658,68671,54
80696,29430,60
63924,9810,60
64873,8228,62
6646,25000,45
25949,27215,51
46203,82595,55
85127,40506,690
95886,949,2359
91139,7911,5358
42722,75316,1163
62658,27532,79
97152,97785,119
2215,69304,46
46519,12658,134
37025,30063,56
18354,27848,54
56646,17405,65
61392,27532,56
68038,92722,903
37658,90190,50
48734,52532,812
88608,56962,68
76266,33861,69
87342,90506,918
83544,56646,1027
75316,633,114
62342,75000,872
6013,34177,63
65823,16772,60
14873,93671,49
88608,32278,890
66456,58544,93
70253,62975,80
2848,59494,45
46835,12975,60
40190,29747,50
13291,41139,48
28481,22785,50
8544,90190,47
40190,86076,49
37025,39241,56
65190,71835,957
41456,63291,53
99684,82278,60
23734,75316,50
24051,59177,54
74684,72468,855
56329,55063,59
43354,4430,825
46519,3481,59
96519,40823,57
37658,50633,687
88608,89873,1147
77215,93987,106
46835,31646,51
21203,90506,919
98734,99684,113
30063,51266,59
10443,30063,50
72468,67405,74
78797,11709,58
19304,98418,55
98418,2532,786
44304,33544,54
70886,82595,60
90506,76899,64
57595,99367,63
66772,82278,103
18671,13291,51
44937,67405,57
71835,6329,796
81013,48734,1231
81962,79430,181
57278,18354,1479
1266,16139,54
81013,22785,76
17405,69304,56
68038,3797,1066
53165,16139,59
67722,18671,882
43987,31329,67
51582,53797,120
71519,4430,67
49684,38291,61
89241,95886,703
45253,40190,58
86709,98734,1191
31962,19304,85
633,84494,47
18354,74051,59
78165,29430,75
98734,95253,78
13608,48418,749
57278,28481,766
13608,17089,47
37025,72785,55
88924,89241,59
77215,19937,60
83861,98734,1057
46835,86392,102
69304,80380,1052
58228,44304,1325
18354,15823,1361
85443,94304,1220
32278,87975,1137
91139,44937,3300
24367,34810,159
26266,14241,1456
26899,77215,172
81329,38291,1432
56329,46519,1378
56646,26266,159
62025,29430,2825
65190,37658,239
33544,39241,248
90823,43671,324
54747,12975,1080
75316,94620,2207
29747,40190,1092
72785,38608,1098
21835,14557,123
15190,35443,59
11709,24051,50
79430,44937,4355
67405,17722,1275
7278,49684,88
95570,16139,1043
59177,633,134
62975,19304,172
2215,633,1918
75633,58544,3924
3797,57911,1465
50633,29747,1308
26266,66772,142
39873,12658,1976
16456,52215,1293
316,17089,97
70570,35127,1343
88291,32911,1746
97468,64873,136
94620,90823,117
40506,78797,133
72468,49684,1021
84494,42405,1079
2215,13291,67
33544,54430,123
38608,63291,111
20253,44304,127
27532,59810,1610
83544,79430,1481
28165,39873,1450
6013,32911,275
10759,59177,1128
18987,36709,1263
76266,50316,3006
68987,10759,1070
96519,47468,62
23101,15823,52
43354,86076,224
37975,15823,838
35443,24367,124
11709,11392,112
65823,38291,62
18671,3481,1126
46835,85443,55
65190,11076,954
54114,6962,1276
49051,70886,1532
39873,77532,1141
39241,18671,61
81646,90190,3877
63291,71519,1113
69304,1582,285
30696,85127,145
90506,61076,3027
90190,53481,1598
71835,17089,1267
45886,41139,894
23734,32911,1096
74684,79114,1426
46519,13291,74
8544,35759,124
46519,57595,220
87658,76266,1549
12342,43038,54
84177,68038,1040
67405,75949,1441
38608,82595,66
40190,42089,1233
82595,41139,73
77848,7595,99
98101,4430,2522
68671,72152,1197
44304,40823,1516
86076,18671,1275
68671,92089,146
97785,25316,1160
63924,68354,122
41772,92089,58
56962,38291,54
96519,87975,735
84494,9494,127
27532,76582,55
19304,23101,2150
21835,39557,1349
42405,633,1128
62975,86076,1720
2848,78165,127
88608,44620,225
0,16456,45
86076,85127,284
19304,19620,1748
8861,65190,909
23101,93987,152
25949,61709,1120
10443,33228,87
28481,68671,49
13608,74684,49
13608,53797,49
37025,46519,176
71519,62658,183
58861,55380,151
99684,71519,1222
29747,74684,71
88924,65190,890
96519,54114,2050
14241,42405,549
62658,3165,1781
20886,80380,922
78797,7911,1285
31329,84810,101
18354,92722,58
20570,37025,50
55696,9177,206
28481,19304,52
76899,40823,372
74367,50949,1263
65823,78797,106
66772,3797,111
7278,70570,47
6329,3165,47
83861,23418,111
56962,58861,107
92722,43038,1902
24684,90506,2461
23101,92722,926
60127,85759,8751
97152,28165,2868
76899,76899,2724
68987,78165,2277
44620,58544,317
96519,53797,974
42405,33861,1206
60127,20886,1418
54114,58544,3372
13924,18671,1179
66772,71203,2638
41772,55696,72
90190,33228,1009
33228,54430,855
65506,86392,77
95253,30696,1265
79747,83861,701
36709,63924,50
50000,14873,1457
63608,7278,185
76266,99051,463
50316,83228,1232
2848,16139,53
50000,84177,57
21519,44304,48
58228,50316,1037
82911,12975,141
90190,61709,91
31646,86076,57
73101,2532,66
9177,92722,72
18671,57911,816
88608,30380,1082
74051,81646,75
69620,27532,75
15190,20570,70
2532,97785,49
79747,93038,83
99367,68354,1492
11709,92089,108
59494,36076,170
55063,75000,764
73101,92405,62
14873,50000,50
55380,42405,48
74684,66139,1368
25949,56013,134
45570,71835,81
35443,47468,51
55063,30696,61
18671,57278,49
58861,91772,59
86392,31646,866
5696,24684,47
90506,34177,1974
26582,95570,126
63291,28481,131
8544,73418,87
73418,50316,756
50633,54430,1150
66139,46835,88
8544,9177,57
52215,76266,57
16139,23101,56
38924,54114,57
42089,39557,61
20570,70253,50
30696,14557,969
14873,20253,1163
36392,11076,78
75633,25949,1040
72785,32595,93
43354,30380,70
59810,53165,69
94937,67405,1781
98418,30380,80
5380,37658,49
71835,90823,71
75633,99367,69
10759,99051,49
59494,43671,737
27848,10443,49
13608,17405,49
90823,61392,58
68671,2532,67
36076,4747,65
19937,44620,49
85759,51266,1977
59810,31329,819
64241,45886,92
7278,11709,50
6013,34494,45
96835,2215,60
20886,89241,51
90190,67405,75
31329,25316,57
54747,22785,727
19304,56646,56
98734,93671,1234
33228,20886,893
32595,6646,1148
93038,65190,1578
50949,39241,1201
34810,61392,3636
19937,90823,1507
39241,30696,2211
23418,90823,191
77532,60759,145
18038,10443,123
19937,34494,121
67722,85443,129
14873,24051,1167
35443,44620,1595
633,81013,1422
93987,71835,800
34810,33228,170
60759,39873,106
15823,32278,54
37975,41456,127
73101,78481,1706
83544,35759,1732
316,71835,84
47468,66139,1376
16139,71835,220
91139,17722,5389
10759,8544,189
39241,25949,1351
76582,27532,141
55696,61392,193
28797,56962,220
58228,69937,298
97468,26899,1802
43038,41772,1337
67089,28165,1351
89557,48101,1003
11076,75316,1577
64873,25316,1553
92405,50000,1465
37342,97468,744
31329,98418,62
15823,94937,109
6646,30696,57
72468,31646,181
8861,68987,50
3797,98101,46
27532,91456,59
19620,87975,117
99367,4747,2545
31962,11392,261
52532,35127,1071
70253,97468,2599
26899,33861,1304
34810,50000,1146
69304,20253,60
7278,18987,53
5696,40823,46
97468,34177,1212
39557,60759,55
70886,76582,70
93671,54114,1163
95253,36392,132
41772,87975,1397
6013,57595,46
78797,22785,153
10759,17722,50
1266,25949,119
34177,32595,54
64241,15823,1386
89557,7595,3729
57911,75316,1302
7911,29747,62
65506,29747,60
52215,77215,59
96835,55063,258
22152,78165,67
57595,94304,1093
80696,34177,1184
80696,90190,1349
21835,95886,1452
633,12658,61
5380,99367,159
77848,99051,2518
41139,0,1486
49367,29747,1524
93038,38924,2059
97152,98101,1213
5063,15823,112
79430,9177,318
22152,81329,144
71203,78797,2949
26582,44620,332
77532,62025,359
81646,95253,68
66456,62342,1949
72785,44304,1779
37658,25000,1309
19304,41456,335
71519,17722,2043
4747,1582,872
15823,21519,57
77848,79747,2260
73418,22785,2764
4430,40823,174
56329,81013,1048
63608,76899,624
37342,69620,1720
82595,69304,2742
49051,7278,1663
15823,45570,109
45886,10443,1589
50316,15823,1474
22468,5380,138
51582,98734,209
57595,75000,2908
72468,88608,1211
42089,33228,141
90506,61392,1504
21835,79747,182
50633,81329,239
51266,27848,167
68671,7911,2802
79747,37025,1312
72468,26266,4061
12658,83861,457
80696,21835,1669
68354,26266,1829
92722,15190,2035
31013,9810,1334
75000,68354,1841
62342,44620,1043
8861,3797,1043
17089,949,1281
9494,53481,349
10127,87658,243
54747,34494,2078
91772,46203,1666
57595,60443,230
65823,71203,294
40823,73101,360
84494,3481,3565
82595,82911,1674
81329,70253,142
16456,4114,55
23101,30063,132
48101,84177,112
74051,31329,4131
60127,1266,843
69304,87658,1072
78481,4747,1402
47152,71835,1921
34177,49367,288
11392,12025,51
12025,30380,51
28481,76899,52
53481,65190,273
67089,41456,1067
82595,24367,1176
70253,99051,72
97152,76266,64
87658,85759,773
79114,42089,661
85127,39873,132
19304,38291,50
11392,7911,56
93354,27215,63
6013,4430,52
18354,1582,54
67089,86709,67
18354,48418,1275
35759,35443,659
13291,34494,51
27848,43671,52
36076,28797,1328
18038,88608,72
71519,50000,109
35759,96519,60
93354,24367,62
39557,88291,74
10759,26582,1096
70253,67405,65
62975,31646,940
59177,73734,791
47468,82911,129
4430,87658,47
949,43987,48
21203,66139,89
81329,53797,68
52532,73734,686
